#This is rescaled ACT foregrounds best-fit for: TT 95x95, 95x150, 150x150, EE 95x95, 95x150, 150x150, TE 95x95, 95x150, 150x150.
02 0.2059241E-02 0.6556186E-02 0.2119535E-01 0.2286090E-05 0.1007988E-05 0.4444444E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00
   03 0.8325406E-02 0.1239088E-01 0.2949489E-01 0.5143703E-05 0.2267973E-05 0.1000000E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00
   04 0.1457867E-01 0.1817436E-01 0.3762570E-01 0.9144360E-05 0.4031952E-05 0.1777778E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00
   05 0.2082060E-01 0.2391171E-01 0.4560436E-01 0.1428806E-04 0.6299926E-05 0.2777778E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00
   06 0.2705324E-01 0.2960959E-01 0.5345247E-01 0.2057481E-04 0.9071893E-05 0.4000000E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00
   07 0.3327830E-01 0.3527362E-01 0.6118831E-01 0.2800460E-04 0.1234785E-04 0.5444444E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00
   08 0.3949734E-01 0.4090844E-01 0.6882669E-01 0.3657744E-04 0.1612781E-04 0.7111111E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00
   09 0.4571132E-01 0.4651756E-01 0.7637928E-01 0.4629332E-04 0.2041176E-04 0.9000000E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00
   10 0.5192101E-01 0.5210385E-01 0.8385562E-01 0.5715225E-04 0.2519970E-04 0.1111111E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00
   11 0.5812747E-01 0.5766992E-01 0.9126367E-01 0.6915422E-04 0.3049164E-04 0.1344444E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00
   12 0.6433120E-01 0.6321772E-01 0.9860997E-01 0.8229924E-04 0.3628757E-04 0.1600000E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00
   13 0.7053250E-01 0.6874879E-01 0.1058999E+00 0.9658730E-04 0.4258750E-04 0.1877778E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00
   14 0.7673216E-01 0.7426481E-01 0.1131383E+00 0.1120184E-03 0.4939142E-04 0.2177778E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00
   15 0.8293041E-01 0.7976692E-01 0.1203291E+00 0.1285926E-03 0.5669933E-04 0.2500000E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00
   16 0.8912746E-01 0.8525614E-01 0.1274760E+00 0.1463098E-03 0.6451124E-04 0.2844444E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00
   17 0.9532385E-01 0.9073356E-01 0.1345819E+00 0.1651700E-03 0.7282714E-04 0.3211111E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00
   18 0.1015197E+00 0.9619995E-01 0.1416497E+00 0.1851733E-03 0.8164704E-04 0.3600000E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00
