# ll                            TT_ab/TT                EE_ab/EE
2.900000000000000000e+01 9.981696314084440580e-01 1.001722569018385078e+00
3.000000000000000000e+01 9.981814294358701822e-01 1.001703446593792624e+00
3.100000000000000000e+01 9.981963530916090344e-01 1.001720989954432595e+00
3.200000000000000000e+01 9.982172975485721356e-01 1.001732970959914093e+00
3.300000000000000000e+01 9.982313800660020942e-01 1.001738695965497916e+00
3.400000000000000000e+01 9.982457961142805480e-01 1.001741025967959997e+00
3.500000000000000000e+01 9.982643466383223085e-01 1.001735310443749860e+00
3.600000000000000000e+01 9.982769828122969313e-01 1.001726090323709295e+00
3.700000000000000000e+01 9.982859231973981728e-01 1.001713920388388246e+00
3.800000000000000000e+01 9.983041640959234853e-01 1.001695394669991357e+00
3.900000000000000000e+01 9.983209164518486167e-01 1.001666601374188614e+00
4.000000000000000000e+01 9.983350475282825043e-01 1.001635946348623962e+00
4.100000000000000000e+01 9.983470452194525002e-01 1.001608971000649273e+00
4.200000000000000000e+01 9.983596802343990273e-01 1.001593876600871624e+00
4.300000000000000000e+01 9.983688706276745428e-01 1.001580953652488448e+00
4.400000000000000000e+01 9.983809570244330800e-01 1.001566463642306948e+00
4.500000000000000000e+01 9.984054560127365585e-01 1.001557284216435750e+00
4.600000000000000000e+01 9.984149219623627003e-01 1.001546799536115584e+00
4.700000000000000000e+01 9.984210717344395025e-01 1.001527421735571632e+00
4.800000000000000000e+01 9.984311027538023131e-01 1.001504721607272330e+00
4.900000000000000000e+01 9.984522206902589625e-01 1.001461480308564633e+00
5.000000000000000000e+01 9.984618094693448187e-01 1.001398305026050428e+00
5.100000000000000000e+01 9.984810131074914885e-01 1.001350056040279046e+00
5.200000000000000000e+01 9.984961658043688404e-01 1.001370508139374893e+00
5.300000000000000000e+01 9.984934442294856050e-01 1.001420648056702944e+00
5.400000000000000000e+01 9.985003462417315623e-01 1.001450432881216823e+00
5.500000000000000000e+01 9.985126069338209343e-01 1.001442997577706162e+00
5.600000000000000000e+01 9.985312275408170235e-01 1.001376282705716436e+00
5.700000000000000000e+01 9.985441511643979862e-01 1.001298319757970345e+00
5.800000000000000000e+01 9.985597079062430437e-01 1.001239417804616449e+00
5.900000000000000000e+01 9.985689866541700432e-01 1.001195283918050460e+00
6.000000000000000000e+01 9.985878430137749007e-01 1.001184017834310103e+00
6.100000000000000000e+01 9.985984047619298476e-01 1.001191452146852345e+00
6.200000000000000000e+01 9.985941451786509715e-01 1.001178071259142044e+00
6.300000000000000000e+01 9.986155863020089729e-01 1.001162090272295302e+00
6.400000000000000000e+01 9.986287052568519895e-01 1.001145866015690888e+00
6.500000000000000000e+01 9.986352881921164437e-01 1.001116101504235356e+00
6.600000000000000000e+01 9.986483999055103533e-01 1.001074540731006879e+00
6.700000000000000000e+01 9.986683294374131270e-01 1.001044154959982446e+00
6.800000000000000000e+01 9.986797607776722874e-01 1.001018537058401492e+00
6.900000000000000000e+01 9.986912291474633330e-01 1.000989819715005780e+00
7.000000000000000000e+01 9.987092312541916428e-01 1.000968777529589904e+00
7.100000000000000000e+01 9.987143410056856796e-01 1.000943627128810354e+00
7.200000000000000000e+01 9.987228925365985166e-01 1.000911900122854359e+00
7.300000000000000000e+01 9.987298781542013337e-01 1.000875565695327651e+00
7.400000000000000000e+01 9.987395184047895835e-01 1.000840125465345842e+00
7.500000000000000000e+01 9.987524808170206159e-01 1.000811467268189814e+00
7.600000000000000000e+01 9.987627532725834589e-01 1.000780363972642251e+00
7.700000000000000000e+01 9.987792624512048523e-01 1.000756200214741654e+00
7.800000000000000000e+01 9.987861838248714985e-01 1.000728952232161406e+00
7.900000000000000000e+01 9.987976043859748687e-01 1.000697295917727825e+00
8.000000000000000000e+01 9.988127712250318702e-01 1.000663961770563715e+00
8.100000000000000000e+01 9.988218451255866936e-01 1.000628663867481505e+00
8.200000000000000000e+01 9.988365151608401549e-01 1.000595836291794827e+00
8.300000000000000000e+01 9.988478331139245547e-01 1.000561332693619354e+00
8.400000000000000000e+01 9.988523936487840871e-01 1.000524651801433018e+00
8.500000000000000000e+01 9.988597268477238389e-01 1.000487606387127970e+00
8.600000000000000000e+01 9.988755590704477827e-01 1.000454514487471247e+00
8.700000000000000000e+01 9.988810186629537569e-01 1.000417894847078326e+00
8.800000000000000000e+01 9.988918836728878370e-01 1.000385930872021545e+00
8.900000000000000000e+01 9.989037245926251085e-01 1.000349703032102244e+00
9.000000000000000000e+01 9.989062349875740265e-01 1.000310175847614946e+00
9.100000000000000000e+01 9.989169448101513638e-01 1.000272973998092008e+00
9.200000000000000000e+01 9.989309106020046736e-01 1.000236058466043909e+00
9.300000000000000000e+01 9.989361311461051329e-01 1.000196351378651149e+00
9.400000000000000000e+01 9.989457454957494376e-01 1.000153429335571609e+00
9.500000000000000000e+01 9.989453222503645868e-01 1.000112531824067563e+00
9.600000000000000000e+01 9.989545047047522219e-01 1.000073107202845479e+00
9.700000000000000000e+01 9.989738013641467074e-01 1.000031614855863893e+00
9.800000000000000000e+01 9.989702627538220581e-01 9.999881873449832925e-01
9.900000000000000000e+01 9.989796286278554982e-01 9.999412951738694266e-01
1.000000000000000000e+02 9.989867624393509171e-01 9.999067702109736278e-01
1.010000000000000000e+02 9.990030826340071668e-01 9.998634570198959848e-01
1.020000000000000000e+02 9.990099770289014858e-01 9.998113344006842595e-01
1.030000000000000000e+02 9.990056483753904093e-01 9.997756754358996245e-01
1.040000000000000000e+02 9.990146553321573863e-01 9.997289678096683563e-01
1.050000000000000000e+02 9.990218223194551328e-01 9.996871420637661876e-01
1.060000000000000000e+02 9.990222135400924630e-01 9.996403827083585325e-01
1.070000000000000000e+02 9.990251950152315707e-01 9.995865132741753589e-01
1.080000000000000000e+02 9.990372199439672141e-01 9.995388514594747420e-01
1.090000000000000000e+02 9.990367343310461168e-01 9.994825183394774326e-01
1.100000000000000000e+02 9.990374237285088999e-01 9.994366925919444533e-01
1.110000000000000000e+02 9.990456723440431785e-01 9.993910111159278742e-01
1.120000000000000000e+02 9.990486883641686022e-01 9.993414531722026872e-01
1.130000000000000000e+02 9.990516702462645116e-01 9.992833783341001919e-01
1.140000000000000000e+02 9.990597044551531303e-01 9.992362990808706380e-01
1.150000000000000000e+02 9.990603219332114815e-01 9.991890132136747038e-01
1.160000000000000000e+02 9.990594448117430249e-01 9.991126294838651445e-01
1.170000000000000000e+02 9.990717478570063648e-01 9.990738180369549415e-01
1.180000000000000000e+02 9.990714238823639182e-01 9.990452510455367641e-01
1.190000000000000000e+02 9.990696686281972383e-01 9.989552316776009189e-01
1.200000000000000000e+02 9.990728115596406722e-01 9.989119153481287317e-01
1.210000000000000000e+02 9.990713353152569365e-01 9.988719966719508125e-01
1.220000000000000000e+02 9.990701928729891490e-01 9.987774054427719372e-01
1.230000000000000000e+02 9.990728514527211779e-01 9.987320397999243093e-01
1.240000000000000000e+02 9.990724686555692013e-01 9.986738317711038038e-01
1.250000000000000000e+02 9.990681730229351576e-01 9.986208086375403248e-01
1.260000000000000000e+02 9.990695533847747667e-01 9.985601264983468006e-01
1.270000000000000000e+02 9.990654580057076739e-01 9.984859208061607205e-01
1.280000000000000000e+02 9.990649152869774952e-01 9.984308921205610199e-01
1.290000000000000000e+02 9.990685954852014383e-01 9.983565486075668405e-01
1.300000000000000000e+02 9.990645323468596573e-01 9.982975564034206606e-01
1.310000000000000000e+02 9.990621654266074181e-01 9.982383819711605488e-01
1.320000000000000000e+02 9.990607160465306835e-01 9.981639243920376048e-01
1.330000000000000000e+02 9.990545180247841772e-01 9.981065893743854556e-01
1.340000000000000000e+02 9.990538569318089257e-01 9.980366474352510009e-01
1.350000000000000000e+02 9.990488395502337138e-01 9.979552508824153234e-01
1.360000000000000000e+02 9.990434792367988148e-01 9.978850856388098434e-01
1.370000000000000000e+02 9.990441613038942847e-01 9.978218909911353851e-01
1.380000000000000000e+02 9.990338259816622379e-01 9.977586775679259112e-01
1.390000000000000000e+02 9.990246300823462100e-01 9.976848348450506609e-01
1.400000000000000000e+02 9.990221479001000215e-01 9.976038157795468209e-01
1.410000000000000000e+02 9.990174898413578530e-01 9.975119928467752750e-01
1.420000000000000000e+02 9.990148850371444178e-01 9.974637662388780024e-01
1.430000000000000000e+02 9.990067186246914810e-01 9.973797521176371861e-01
1.440000000000000000e+02 9.989942222054334353e-01 9.972991822413344032e-01
1.450000000000000000e+02 9.989929167551544476e-01 9.972299737273849773e-01
1.460000000000000000e+02 9.989886123126893169e-01 9.971525247797025093e-01
1.470000000000000000e+02 9.989734495757297550e-01 9.970854180812727119e-01
1.480000000000000000e+02 9.989678062056364105e-01 9.969779662820345001e-01
1.490000000000000000e+02 9.989604155446872857e-01 9.969145317438158349e-01
1.500000000000000000e+02 9.989510108169175062e-01 9.968487836178550054e-01
1.510000000000000000e+02 9.989394729845721965e-01 9.967379920080838840e-01
1.520000000000000000e+02 9.989268532606311313e-01 9.966501110303100930e-01
1.530000000000000000e+02 9.989212582281764563e-01 9.966008569012967389e-01
1.540000000000000000e+02 9.989137885470925626e-01 9.965132112270792542e-01
1.550000000000000000e+02 9.988949665032680336e-01 9.964277202176863302e-01
1.560000000000000000e+02 9.988871992216979967e-01 9.963578711816694078e-01
1.570000000000000000e+02 9.988838007602823810e-01 9.962626533431603315e-01
1.580000000000000000e+02 9.988648584894878057e-01 9.961858438566504326e-01
1.590000000000000000e+02 9.988549522475486109e-01 9.960989772634020190e-01
1.600000000000000000e+02 9.988494790560433767e-01 9.960196699039246537e-01
1.610000000000000000e+02 9.988301065891034280e-01 9.959594124913497826e-01
1.620000000000000000e+02 9.988255924395983421e-01 9.958578198257717062e-01
1.630000000000000000e+02 9.988124639640225677e-01 9.957740486919589573e-01
1.640000000000000000e+02 9.987954446102533801e-01 9.957000504657766982e-01
1.650000000000000000e+02 9.987901205351240597e-01 9.956303767223904089e-01
1.660000000000000000e+02 9.987797281422119422e-01 9.955349111976394827e-01
1.670000000000000000e+02 9.987655094198782946e-01 9.954643467169338455e-01
1.680000000000000000e+02 9.987478881110162243e-01 9.954054098634457226e-01
1.690000000000000000e+02 9.987355927211686302e-01 9.953136039892328535e-01
1.700000000000000000e+02 9.987183701080210030e-01 9.952685006085716379e-01
1.710000000000000000e+02 9.987035535490198512e-01 9.952057758088516115e-01
1.720000000000000000e+02 9.986844769088166762e-01 9.951152603476638436e-01
1.730000000000000000e+02 9.986682553280146202e-01 9.950814446314095729e-01
1.740000000000000000e+02 9.986574305934812212e-01 9.950391846460867606e-01
1.750000000000000000e+02 9.986348617495107716e-01 9.949761615661337766e-01
1.760000000000000000e+02 9.986173380611677031e-01 9.949382942560458520e-01
1.770000000000000000e+02 9.986038218062118776e-01 9.949239728269015925e-01
1.780000000000000000e+02 9.985820933472662198e-01 9.948945673860085659e-01
1.790000000000000000e+02 9.985646097617465466e-01 9.948444702311610710e-01
1.800000000000000000e+02 9.985510277820572878e-01 9.948419727515601663e-01
1.810000000000000000e+02 9.985300919557881238e-01 9.948411243146014771e-01
1.820000000000000000e+02 9.985101972482743893e-01 9.948444872353418011e-01
1.830000000000000000e+02 9.984934533231424325e-01 9.948374418223511206e-01
1.840000000000000000e+02 9.984758228960931570e-01 9.948837282520202052e-01
1.850000000000000000e+02 9.984459696869170120e-01 9.949211780654930726e-01
1.860000000000000000e+02 9.984290290299034920e-01 9.949584859480881116e-01
1.870000000000000000e+02 9.984220329015883744e-01 9.950307998333085546e-01
1.880000000000000000e+02 9.983877926561484095e-01 9.950985898983817357e-01
1.890000000000000000e+02 9.983773128684987341e-01 9.951908813053941261e-01
1.900000000000000000e+02 9.983613406147497926e-01 9.952976732683397332e-01
1.910000000000000000e+02 9.983315126693438346e-01 9.954158334400677877e-01
1.920000000000000000e+02 9.983115127559735180e-01 9.955521755444838305e-01
1.930000000000000000e+02 9.982915806190612029e-01 9.957042314379019876e-01
1.940000000000000000e+02 9.982736322506574611e-01 9.958775082169322168e-01
1.950000000000000000e+02 9.982476716623835955e-01 9.960643922984352416e-01
1.960000000000000000e+02 9.982259791625813783e-01 9.962719450118638909e-01
1.970000000000000000e+02 9.982076732207469938e-01 9.964997324306401616e-01
1.980000000000000000e+02 9.981839160177090609e-01 9.967430884199335317e-01
1.990000000000000000e+02 9.981655247027262368e-01 9.969993640237547750e-01
2.000000000000000000e+02 9.981433037092841687e-01 9.972821745649746994e-01
2.010000000000000000e+02 9.981180435206755686e-01 9.975774068139984241e-01
2.020000000000000000e+02 9.980950435670410403e-01 9.978834358822560313e-01
2.030000000000000000e+02 9.980657435203683647e-01 9.982145602484157054e-01
2.040000000000000000e+02 9.980456243873455646e-01 9.985519592446372439e-01
2.050000000000000000e+02 9.980204161736871971e-01 9.989066515100564203e-01
2.060000000000000000e+02 9.979927604028252519e-01 9.992664270101591084e-01
2.070000000000000000e+02 9.979659583266078382e-01 9.996388465362352482e-01
2.080000000000000000e+02 9.979374957593645235e-01 1.000016788634760401e+00
2.090000000000000000e+02 9.979137912378468478e-01 1.000400413136712130e+00
2.100000000000000000e+02 9.978850244275913051e-01 1.000795022516052013e+00
2.110000000000000000e+02 9.978575524333902491e-01 1.001178312150424521e+00
2.120000000000000000e+02 9.978287776403454989e-01 1.001570606836756472e+00
2.130000000000000000e+02 9.978029793553369053e-01 1.001943007564604748e+00
2.140000000000000000e+02 9.977786322698524168e-01 1.002349520177826747e+00
2.150000000000000000e+02 9.977445280291856733e-01 1.002730182192666630e+00
2.160000000000000000e+02 9.977196505513230562e-01 1.003071467030642427e+00
2.170000000000000000e+02 9.976933448138133320e-01 1.003441074854160897e+00
2.180000000000000000e+02 9.976623831131546938e-01 1.003769682242460215e+00
2.190000000000000000e+02 9.976362449187565762e-01 1.004114637698442669e+00
2.200000000000000000e+02 9.976078674716909456e-01 1.004439179701384077e+00
2.210000000000000000e+02 9.975821531619001314e-01 1.004751597086355197e+00
2.220000000000000000e+02 9.975464283490147466e-01 1.005058018912512896e+00
2.230000000000000000e+02 9.975188184030000516e-01 1.005313873973341376e+00
2.240000000000000000e+02 9.974946592661159128e-01 1.005564257369233605e+00
2.250000000000000000e+02 9.974613917850406741e-01 1.005843104944305066e+00
2.260000000000000000e+02 9.974308143083867595e-01 1.006067871395233571e+00
2.270000000000000000e+02 9.973969138639117160e-01 1.006253726892710088e+00
2.280000000000000000e+02 9.973715352438181636e-01 1.006485838019029133e+00
2.290000000000000000e+02 9.973421381396397889e-01 1.006657624506848592e+00
2.300000000000000000e+02 9.973040315086156848e-01 1.006813574908390629e+00
2.310000000000000000e+02 9.972736285914833854e-01 1.006964064783496760e+00
2.320000000000000000e+02 9.972479831682479201e-01 1.007098207773168275e+00
2.330000000000000000e+02 9.972081217590034186e-01 1.007248606553674319e+00
2.340000000000000000e+02 9.971740032181141133e-01 1.007359182560828792e+00
2.350000000000000000e+02 9.971431557188148442e-01 1.007434434291763159e+00
2.360000000000000000e+02 9.971061642237583067e-01 1.007526298842564838e+00
2.370000000000000000e+02 9.970726920416573824e-01 1.007608654428552075e+00
2.380000000000000000e+02 9.970439605603667044e-01 1.007673648424026736e+00
2.390000000000000000e+02 9.970051098757125585e-01 1.007725786624583231e+00
2.400000000000000000e+02 9.969691568964302864e-01 1.007762441440626766e+00
2.410000000000000000e+02 9.969438592028456725e-01 1.007796787504404712e+00
2.420000000000000000e+02 9.969015467050744705e-01 1.007833952980585535e+00
2.430000000000000000e+02 9.968670869414623104e-01 1.007841661659605981e+00
2.440000000000000000e+02 9.968306687228228880e-01 1.007852364969922698e+00
2.450000000000000000e+02 9.967913256156943902e-01 1.007868312298817015e+00
2.460000000000000000e+02 9.967622366223548580e-01 1.007849484996023337e+00
2.470000000000000000e+02 9.967240058984013773e-01 1.007869036351648706e+00
2.480000000000000000e+02 9.966930772338467026e-01 1.007847109703910560e+00
2.490000000000000000e+02 9.966549140447333865e-01 1.007824438298928760e+00
2.500000000000000000e+02 9.966193349966231407e-01 1.007806871924915137e+00
2.510000000000000000e+02 9.965766719110135119e-01 1.007772442385714839e+00
2.520000000000000000e+02 9.965403178502253434e-01 1.007730951163369415e+00
2.530000000000000000e+02 9.965147785716540474e-01 1.007706795241742670e+00
2.540000000000000000e+02 9.964707052981823798e-01 1.007664330888979665e+00
2.550000000000000000e+02 9.964354085423172691e-01 1.007618301593418364e+00
2.560000000000000000e+02 9.963971419757164938e-01 1.007583245633904889e+00
2.570000000000000000e+02 9.963581256566208522e-01 1.007520776409738250e+00
2.580000000000000000e+02 9.963213485310824513e-01 1.007477788773040617e+00
2.590000000000000000e+02 9.962900334150810444e-01 1.007431038321553007e+00
2.600000000000000000e+02 9.962486022030342392e-01 1.007366021455876615e+00
2.610000000000000000e+02 9.962030501547622929e-01 1.007309500675299230e+00
2.620000000000000000e+02 9.961799418599226463e-01 1.007257542491408975e+00
2.630000000000000000e+02 9.961393204203671248e-01 1.007198148494813372e+00
2.640000000000000000e+02 9.960885751205810212e-01 1.007130491955654072e+00
2.650000000000000000e+02 9.960543296494778209e-01 1.007073354106614360e+00
2.660000000000000000e+02 9.960154269039475095e-01 1.007005043826569413e+00
2.670000000000000000e+02 9.959742892230057931e-01 1.006944489320082736e+00
2.680000000000000000e+02 9.959236207414180475e-01 1.006886750871841318e+00
2.690000000000000000e+02 9.958896208763986513e-01 1.006809217310422166e+00
2.700000000000000000e+02 9.958508816703068867e-01 1.006741455770552296e+00
2.710000000000000000e+02 9.958106912725277482e-01 1.006680372257854783e+00
2.720000000000000000e+02 9.957763087185884654e-01 1.006607631133296543e+00
2.730000000000000000e+02 9.957361647069206123e-01 1.006536428868293198e+00
2.740000000000000000e+02 9.956886552202987017e-01 1.006475929850256135e+00
2.750000000000000000e+02 9.956521634687577338e-01 1.006396634178256200e+00
2.760000000000000000e+02 9.956140000949810220e-01 1.006329050604375608e+00
2.770000000000000000e+02 9.955677805568973193e-01 1.006260286004811988e+00
2.780000000000000000e+02 9.955294690913142341e-01 1.006191807898522361e+00
2.790000000000000000e+02 9.954841022914935333e-01 1.006112699385987685e+00
2.800000000000000000e+02 9.954539372268875752e-01 1.006048921811636188e+00
2.810000000000000000e+02 9.954081652873086883e-01 1.005978719086246365e+00
2.820000000000000000e+02 9.953623715558628238e-01 1.005893742577394834e+00
2.830000000000000000e+02 9.953270672147158660e-01 1.005834444990517218e+00
2.840000000000000000e+02 9.952889793260969453e-01 1.005763794110871023e+00
2.850000000000000000e+02 9.952470449402600616e-01 1.005689926123574329e+00
2.860000000000000000e+02 9.951963620445275494e-01 1.005619044404068907e+00
2.870000000000000000e+02 9.951567099833660279e-01 1.005550709868448633e+00
2.880000000000000000e+02 9.951218759955956505e-01 1.005480124673012510e+00
2.890000000000000000e+02 9.950752802323812318e-01 1.005397684260622482e+00
2.900000000000000000e+02 9.950431453162043027e-01 1.005347786930118836e+00
2.910000000000000000e+02 9.949832957289992397e-01 1.005290166986420708e+00
2.920000000000000000e+02 9.949439119053873348e-01 1.005170407086819484e+00
2.930000000000000000e+02 9.949158207827653033e-01 1.005114632891738635e+00
2.940000000000000000e+02 9.948675127547182973e-01 1.005044381093105343e+00
2.950000000000000000e+02 9.948344914270247363e-01 1.004980650547478094e+00
2.960000000000000000e+02 9.947814077468479788e-01 1.004903153167473917e+00
2.970000000000000000e+02 9.947375645782509102e-01 1.004810890214396180e+00
2.980000000000000000e+02 9.946967381689403309e-01 1.004792478281675505e+00
2.990000000000000000e+02 9.946551288561574777e-01 1.004691238145443366e+00
3.000000000000000000e+02 9.946086600474752792e-01 1.004602151352937511e+00
3.010000000000000000e+02 9.945777381586623500e-01 1.004539684334918803e+00
3.020000000000000000e+02 9.945379292632477997e-01 1.004469271779614647e+00
3.030000000000000000e+02 9.944876109664414487e-01 1.004427444748431375e+00
3.040000000000000000e+02 9.944558203311303357e-01 1.004357895135303158e+00
3.050000000000000000e+02 9.944110623307833574e-01 1.004257257377807688e+00
3.060000000000000000e+02 9.943673522728707637e-01 1.004158151106458563e+00
3.070000000000000000e+02 9.943275142181682291e-01 1.004166947314187652e+00
3.080000000000000000e+02 9.942953676156548459e-01 1.004086760335819895e+00
3.090000000000000000e+02 9.942532800171141050e-01 1.003944824857718521e+00
3.100000000000000000e+02 9.942106067626497179e-01 1.003945005004929225e+00
3.110000000000000000e+02 9.941754415845398540e-01 1.003867065159581129e+00
3.120000000000000000e+02 9.941371932836325920e-01 1.003765524831749634e+00
3.130000000000000000e+02 9.940996713442724619e-01 1.003748586830936596e+00
3.140000000000000000e+02 9.940589724500585866e-01 1.003628609010785988e+00
3.150000000000000000e+02 9.940262252947417165e-01 1.003555928576064016e+00
3.160000000000000000e+02 9.939931700932791436e-01 1.003508970002604972e+00
3.170000000000000000e+02 9.939501743380512178e-01 1.003421355052656949e+00
3.180000000000000000e+02 9.939117712976286434e-01 1.003386907978799369e+00
3.190000000000000000e+02 9.938940047432864855e-01 1.003285567679349510e+00
3.200000000000000000e+02 9.938531743467607926e-01 1.003226723733416703e+00
3.210000000000000000e+02 9.938150425943733657e-01 1.003168728390661846e+00
3.220000000000000000e+02 9.937857987951753680e-01 1.003077224604016715e+00
3.230000000000000000e+02 9.937504362552093129e-01 1.003041598902618015e+00
3.240000000000000000e+02 9.937282408772226683e-01 1.002916409785543639e+00
3.250000000000000000e+02 9.936933536637856390e-01 1.002847217151055625e+00
3.260000000000000000e+02 9.936587781531353025e-01 1.002829393378674494e+00
3.270000000000000000e+02 9.936334659492767063e-01 1.002731366474662877e+00
3.280000000000000000e+02 9.936060787331076893e-01 1.002659077912536612e+00
3.290000000000000000e+02 9.935766167766892920e-01 1.002577329796421113e+00
3.300000000000000000e+02 9.935568665369768349e-01 1.002520664649001247e+00
3.310000000000000000e+02 9.935381595315907477e-01 1.002465986803619202e+00
3.320000000000000000e+02 9.935061261588234993e-01 1.002388153411778005e+00
3.330000000000000000e+02 9.934870658887691164e-01 1.002330549452628006e+00
3.340000000000000000e+02 9.934691042914288728e-01 1.002226230763574977e+00
3.350000000000000000e+02 9.934343509086073221e-01 1.002143685154962771e+00
3.360000000000000000e+02 9.934251210827108602e-01 1.002111347035022915e+00
3.370000000000000000e+02 9.934138137208541330e-01 1.002022054439261067e+00
3.380000000000000000e+02 9.933878711190595734e-01 1.001965515159598086e+00
3.390000000000000000e+02 9.933815298816481842e-01 1.001920446676636045e+00
3.400000000000000000e+02 9.933563775300504606e-01 1.001805960932889539e+00
3.410000000000000000e+02 9.933453190933587695e-01 1.001742722253913920e+00
3.420000000000000000e+02 9.933425927211306794e-01 1.001703774357940446e+00
3.430000000000000000e+02 9.933414225856059820e-01 1.001599673530176871e+00
3.440000000000000000e+02 9.933295225140742479e-01 1.001520553891475096e+00
3.450000000000000000e+02 9.933177940540499629e-01 1.001489983370142944e+00
3.460000000000000000e+02 9.933187997838918148e-01 1.001393743451366447e+00
3.470000000000000000e+02 9.933209572317730496e-01 1.001304193138212284e+00
3.480000000000000000e+02 9.933100574314069897e-01 1.001262826273941142e+00
3.490000000000000000e+02 9.933073202852935601e-01 1.001173550425211500e+00
3.500000000000000000e+02 9.933383123717393071e-01 1.001094148897224700e+00
3.510000000000000000e+02 9.933335454477044690e-01 1.001031873364599978e+00
3.520000000000000000e+02 9.933448135978303339e-01 1.000969370382764900e+00
3.530000000000000000e+02 9.933335754859260458e-01 1.000897624018593168e+00
3.540000000000000000e+02 9.933511297011717867e-01 1.000801268492725660e+00
3.550000000000000000e+02 9.933862926838386009e-01 1.000751726914795414e+00
3.560000000000000000e+02 9.933856240572865870e-01 1.000683597869053809e+00
3.570000000000000000e+02 9.934110337373291966e-01 1.000581839411118557e+00
3.580000000000000000e+02 9.934312771618032389e-01 1.000504259549690689e+00
3.590000000000000000e+02 9.934548992439156123e-01 1.000439284436654752e+00
3.600000000000000000e+02 9.934797042844361048e-01 1.000373295313645938e+00
3.610000000000000000e+02 9.935059813180816546e-01 1.000304692910595428e+00
3.620000000000000000e+02 9.935350326256969788e-01 1.000252590550462228e+00
3.630000000000000000e+02 9.935614575075828458e-01 1.000142430314756581e+00
3.640000000000000000e+02 9.936060886139206350e-01 1.000054987374307203e+00
3.650000000000000000e+02 9.936509446278629643e-01 1.000006819114506174e+00
3.660000000000000000e+02 9.936894438330099444e-01 9.999164447997164196e-01
3.670000000000000000e+02 9.937034466657582721e-01 9.998285790067595880e-01
3.680000000000000000e+02 9.937716473867316269e-01 9.997778804201274960e-01
3.690000000000000000e+02 9.938450162428839052e-01 9.997111295781015983e-01
3.700000000000000000e+02 9.938593651963112396e-01 9.996100092900442879e-01
3.710000000000000000e+02 9.939254551356790923e-01 9.995360189614815871e-01
3.720000000000000000e+02 9.939846007764565616e-01 9.994570963226380167e-01
3.730000000000000000e+02 9.940330292683405844e-01 9.993746761969741765e-01
3.740000000000000000e+02 9.940780673905376119e-01 9.993142680530862076e-01
3.750000000000000000e+02 9.941600383214599379e-01 9.992371063089580119e-01
3.760000000000000000e+02 9.942452747651461253e-01 9.991429030142802148e-01
3.770000000000000000e+02 9.942966002761903788e-01 9.990717146890226719e-01
3.780000000000000000e+02 9.943567133911358491e-01 9.989924012231249373e-01
3.790000000000000000e+02 9.944284452430194321e-01 9.989249540140289207e-01
3.800000000000000000e+02 9.945278682390052971e-01 9.988194234986893516e-01
3.810000000000000000e+02 9.945900452073100917e-01 9.987279391398941053e-01
3.820000000000000000e+02 9.946451927502211188e-01 9.986834281907293054e-01
3.830000000000000000e+02 9.947782001278946407e-01 9.985676727672555542e-01
3.840000000000000000e+02 9.948386603942247497e-01 9.984970721639387925e-01
3.850000000000000000e+02 9.949071323360780816e-01 9.984464373335071308e-01
3.860000000000000000e+02 9.950271442482546691e-01 9.983360100029364803e-01
3.870000000000000000e+02 9.950966572465972382e-01 9.982508978946248446e-01
3.880000000000000000e+02 9.951786336669751210e-01 9.981237650163155006e-01
