# ll                            TT_ab/TT                EE_ab/EE
1.640000000000000000e+02 9.992227945334082317e-01 9.972255785723809218e-01
1.650000000000000000e+02 9.992193593237613802e-01 9.971806235502220783e-01
1.660000000000000000e+02 9.992126539246979355e-01 9.971190271069708677e-01
1.670000000000000000e+02 9.992034796942559360e-01 9.970734973616237617e-01
1.680000000000000000e+02 9.991921100406122580e-01 9.970354700155136252e-01
1.690000000000000000e+02 9.991841767863304247e-01 9.969762348587820622e-01
1.700000000000000000e+02 9.991730643798762967e-01 9.969471331717114637e-01
1.710000000000000000e+02 9.991635044121489617e-01 9.969066617598957292e-01
1.720000000000000000e+02 9.991511957469133565e-01 9.968482592058537373e-01
1.730000000000000000e+02 9.991407292284091302e-01 9.968264405665837602e-01
1.740000000000000000e+02 9.991337448730815973e-01 9.967991735003363107e-01
1.750000000000000000e+02 9.991191829616429265e-01 9.967585096315945137e-01
1.760000000000000000e+02 9.991078762948917280e-01 9.967340768154235864e-01
1.770000000000000000e+02 9.990991553117565260e-01 9.967248363163023761e-01
1.780000000000000000e+02 9.990851356351049262e-01 9.967058632830951836e-01
1.790000000000000000e+02 9.990738548435720290e-01 9.966735395037658041e-01
1.800000000000000000e+02 9.990650914534021654e-01 9.966719280753374433e-01
1.810000000000000000e+02 9.990515832006787722e-01 9.966713806452666136e-01
1.820000000000000000e+02 9.990387467005331645e-01 9.966735504752348707e-01
1.830000000000000000e+02 9.990279431540498578e-01 9.966690046207749010e-01
1.840000000000000000e+02 9.990165676171524067e-01 9.966988696369245559e-01
1.850000000000000000e+02 9.989973056740616419e-01 9.967230330751538636e-01
1.860000000000000000e+02 9.989863751918682810e-01 9.967471049364784452e-01
1.870000000000000000e+02 9.989818611369583046e-01 9.967937634358569055e-01
1.880000000000000000e+02 9.989597685821783868e-01 9.968375030675948878e-01
1.890000000000000000e+02 9.989530067941200242e-01 9.968970515007014033e-01
1.900000000000000000e+02 9.989427011468802187e-01 9.969659560094487061e-01
1.910000000000000000e+02 9.989234555045262143e-01 9.970421955349884069e-01
1.920000000000000000e+02 9.989105511232622137e-01 9.971301664409182308e-01
1.930000000000000000e+02 9.988976904728505968e-01 9.972282762269837342e-01
1.940000000000000000e+02 9.988861097932416611e-01 9.973400781922914238e-01
1.950000000000000000e+02 9.988693594542418230e-01 9.974606598865826124e-01
1.960000000000000000e+02 9.988553629792155109e-01 9.975945774339662897e-01
1.970000000000000000e+02 9.988435515854133806e-01 9.977415508555297352e-01
1.980000000000000000e+02 9.988282229187293026e-01 9.978985694590880584e-01
1.990000000000000000e+02 9.988163564403056416e-01 9.980639240803361734e-01
2.000000000000000000e+02 9.988020189696311668e-01 9.982463996231937253e-01
2.010000000000000000e+02 9.987857205438046559e-01 9.984368899234393746e-01
2.020000000000000000e+02 9.987708804709874988e-01 9.986343465674512032e-01
2.030000000000000000e+02 9.987519754404350358e-01 9.988479952462016032e-01
2.040000000000000000e+02 9.987389941360453882e-01 9.990656924534185857e-01
2.050000000000000000e+02 9.987227292455927996e-01 9.992945476559175200e-01
2.060000000000000000e+02 9.987048851377338110e-01 9.995266826725432985e-01
2.070000000000000000e+02 9.986875918523195894e-01 9.997669758910999738e-01
2.080000000000000000e+02 9.986692271818005118e-01 1.000010832394112814e+00
2.090000000000000000e+02 9.986539325063846784e-01 1.000258355308022207e+00
2.100000000000000000e+02 9.986353715316239610e-01 1.000512965904929441e+00
2.110000000000000000e+02 9.986176460004835276e-01 1.000760272754957381e+00
2.120000000000000000e+02 9.985990798750526976e-01 1.001013389861341363e+00
2.130000000000000000e+02 9.985824342576672397e-01 1.001253670950870589e+00
2.140000000000000000e+02 9.985667249859349059e-01 1.001515961774459118e+00
2.150000000000000000e+02 9.985447201844075416e-01 1.001761573226930047e+00
2.160000000000000000e+02 9.985286686919195853e-01 1.001981777664183282e+00
2.170000000000000000e+02 9.985116956550884604e-01 1.002220256710791846e+00
2.180000000000000000e+02 9.984917184890638175e-01 1.002432281380410739e+00
2.190000000000000000e+02 9.984748535547104398e-01 1.002654854180634159e+00
2.200000000000000000e+02 9.984565438055905684e-01 1.002864255774759128e+00
2.210000000000000000e+02 9.984399523708510360e-01 1.003065834300350012e+00
2.220000000000000000e+02 9.984169019407057588e-01 1.003263544360343928e+00
2.230000000000000000e+02 9.983990874000399085e-01 1.003428627638060844e+00
2.240000000000000000e+02 9.983834993968526694e-01 1.003590180477961669e+00
2.250000000000000000e+02 9.983620344909036604e-01 1.003770099028437723e+00
2.260000000000000000e+02 9.983423052346050985e-01 1.003915123255513686e+00
2.270000000000000000e+02 9.983204319268351723e-01 1.004035041284908170e+00
2.280000000000000000e+02 9.983040570864258889e-01 1.004184804457085578e+00
2.290000000000000000e+02 9.982850894322491397e-01 1.004295644853929526e+00
2.300000000000000000e+02 9.982605022009790607e-01 1.004396267461762360e+00
2.310000000000000000e+02 9.982408855742994636e-01 1.004493366818583144e+00
2.320000000000000000e+02 9.982243385866712559e-01 1.004579918807611660e+00
2.330000000000000000e+02 9.981986191341375436e-01 1.004676959388205004e+00
2.340000000000000000e+02 9.981766051057939793e-01 1.004748305444987500e+00
2.350000000000000000e+02 9.981567016249824897e-01 1.004796859506635887e+00
2.360000000000000000e+02 9.981328339038133546e-01 1.004856132522785161e+00
2.370000000000000000e+02 9.981112369202880252e-01 1.004909270146989275e+00
2.380000000000000000e+02 9.980926987405477346e-01 1.004951205693505933e+00
2.390000000000000000e+02 9.980676314296120788e-01 1.004984846400139853e+00
2.400000000000000000e+02 9.980444337815201905e-01 1.005008496888650793e+00
2.410000000000000000e+02 9.980281111566633445e-01 1.005030657719735210e+00
2.420000000000000000e+02 9.980008102082363886e-01 1.005054637697328834e+00
2.430000000000000000e+02 9.979785760155335250e-01 1.005059611505528805e+00
2.440000000000000000e+02 9.979550781848393060e-01 1.005066517515297742e+00
2.450000000000000000e+02 9.979296931521597358e-01 1.005076807080476309e+00
2.460000000000000000e+02 9.979109242978310146e-01 1.005064659293187557e+00
2.470000000000000000e+02 9.978862569990905040e-01 1.005077274255189890e+00
2.480000000000000000e+02 9.978663011486822443e-01 1.005063126702797183e+00
2.490000000000000000e+02 9.978416774248967114e-01 1.005048498616752273e+00
2.500000000000000000e+02 9.978187210453703937e-01 1.005037164408273398e+00
2.510000000000000000e+02 9.977911938900069222e-01 1.005014949717021988e+00
2.520000000000000000e+02 9.977677374553607370e-01 1.004988178673451138e+00
2.530000000000000000e+02 9.977512589545899369e-01 1.004972592744818094e+00
2.540000000000000000e+02 9.977228219151940136e-01 1.004945193816231264e+00
2.550000000000000000e+02 9.977000476767946546e-01 1.004915494708628509e+00
2.560000000000000000e+02 9.976753572515946189e-01 1.004892875837298361e+00
2.570000000000000000e+02 9.976501830696968831e-01 1.004852569328416267e+00
2.580000000000000000e+02 9.976264536644263714e-01 1.004824832765596643e+00
2.590000000000000000e+02 9.976062484670976671e-01 1.004794668352427367e+00
2.600000000000000000e+02 9.975795161434831693e-01 1.004752718049556570e+00
2.610000000000000000e+02 9.975501249662631631e-01 1.004716249606498968e+00
2.620000000000000000e+02 9.975352149893322862e-01 1.004682725050552783e+00
2.630000000000000000e+02 9.975090051486291687e-01 1.004644402745717535e+00
2.640000000000000000e+02 9.974762631720183181e-01 1.004600749267817950e+00
2.650000000000000000e+02 9.974541672455262686e-01 1.004563882678700448e+00
2.660000000000000000e+02 9.974290663437753723e-01 1.004519807392891817e+00
2.670000000000000000e+02 9.974025234128458539e-01 1.004480736301708532e+00
2.680000000000000000e+02 9.973698310010156165e-01 1.004443482192858283e+00
2.690000000000000000e+02 9.973478935449373584e-01 1.004393455844304839e+00
2.700000000000000000e+02 9.973228981624067124e-01 1.004349734617651757e+00
2.710000000000000000e+02 9.972969664392794531e-01 1.004310322200097971e+00
2.720000000000000000e+02 9.972747820639451533e-01 1.004263388036560123e+00
2.730000000000000000e+02 9.972488802701507948e-01 1.004217446778843614e+00
2.740000000000000000e+02 9.972182261109218127e-01 1.004178411490020739e+00
2.750000000000000000e+02 9.971946808351921376e-01 1.004127248189204513e+00
2.760000000000000000e+02 9.971700569922578028e-01 1.004083641790097570e+00
2.770000000000000000e+02 9.971402351360212357e-01 1.004039273367405061e+00
2.780000000000000000e+02 9.971155157410164227e-01 1.003995089796434925e+00
2.790000000000000000e+02 9.970862440901462342e-01 1.003944047254996752e+00
2.800000000000000000e+02 9.970667809311156704e-01 1.003902896569977221e+00
2.810000000000000000e+02 9.970372478752179690e-01 1.003857600237067160e+00
2.820000000000000000e+02 9.970077007587313522e-01 1.003802771536142835e+00
2.830000000000000000e+02 9.969849216261423841e-01 1.003764511436964879e+00
2.840000000000000000e+02 9.969603464878817878e-01 1.003718925945132900e+00
2.850000000000000000e+02 9.969332895055396104e-01 1.003671264705125354e+00
2.860000000000000000e+02 9.969005877933880821e-01 1.003625530270370270e+00
2.870000000000000000e+02 9.968750034168134544e-01 1.003581439334334302e+00
2.880000000000000000e+02 9.968525277665040152e-01 1.003535896223390456e+00
2.890000000000000000e+02 9.968224631615895115e-01 1.003482703867336845e+00
2.900000000000000000e+02 9.968017290112684003e-01 1.003450509019041759e+00
2.910000000000000000e+02 9.967631127494136489e-01 1.003413331371913131e+00
2.920000000000000000e+02 9.967377014455690576e-01 1.003336059666983138e+00
2.930000000000000000e+02 9.967195764392385859e-01 1.003300072937206577e+00
2.940000000000000000e+02 9.966884070436276000e-01 1.003254744941167287e+00
2.950000000000000000e+02 9.966671009612206866e-01 1.003213624600108655e+00
2.960000000000000000e+02 9.966328502104695453e-01 1.003163621596595112e+00
2.970000000000000000e+02 9.966045616397684048e-01 1.003104091522589059e+00
2.980000000000000000e+02 9.965782195480989980e-01 1.003092211741150486e+00
2.990000000000000000e+02 9.965513723099966858e-01 1.003026889392350185e+00
3.000000000000000000e+02 9.965213896189214493e-01 1.002969408646569693e+00
3.010000000000000000e+02 9.965014381403698440e-01 1.002929103561142066e+00
3.020000000000000000e+02 9.964757525709070363e-01 1.002883671841384938e+00
3.030000000000000000e+02 9.964432861059521196e-01 1.002856684126611775e+00
3.040000000000000000e+02 9.964227740931708155e-01 1.002811809196008541e+00
3.050000000000000000e+02 9.963938952530282389e-01 1.002746875515136082e+00
3.060000000000000000e+02 9.963656925682501386e-01 1.002682929982600335e+00
3.070000000000000000e+02 9.963399881845773631e-01 1.002688605488094353e+00
3.080000000000000000e+02 9.963192464939765181e-01 1.002636867096927453e+00
3.090000000000000000e+02 9.962920906554488809e-01 1.002545287224036130e+00
3.100000000000000000e+02 9.962645569389180222e-01 1.002545403458954043e+00
3.110000000000000000e+02 9.962418675973623294e-01 1.002495114967129286e+00
3.120000000000000000e+02 9.962171889575870409e-01 1.002429598928147536e+00
3.130000000000000000e+02 9.961929789821587500e-01 1.002418670159792802e+00
3.140000000000000000e+02 9.961667191660170673e-01 1.002341257847760847e+00
3.150000000000000000e+02 9.961455899856204166e-01 1.002294362842631958e+00
3.160000000000000000e+02 9.961242620471173481e-01 1.002264064144617439e+00
3.170000000000000000e+02 9.960965202460446699e-01 1.002207533063826705e+00
3.180000000000000000e+02 9.960717417649518346e-01 1.002185307058830910e+00
3.190000000000000000e+02 9.960602783957496209e-01 1.002119920082533477e+00
3.200000000000000000e+02 9.960339337314418895e-01 1.002081952682408739e+00
3.210000000000000000e+02 9.960093302913191060e-01 1.002044532819603262e+00
3.220000000000000000e+02 9.959904615528667460e-01 1.001985492576373371e+00
3.230000000000000000e+02 9.959676448691274775e-01 1.001962506095125605e+00
3.240000000000000000e+02 9.959533239261046944e-01 1.001881731340410031e+00
3.250000000000000000e+02 9.959308139334317467e-01 1.001837086740228422e+00
3.260000000000000000e+02 9.959085050582099363e-01 1.001825586452696815e+00
3.270000000000000000e+02 9.958921730710071918e-01 1.001762337351560062e+00
3.280000000000000000e+02 9.958745022405061098e-01 1.001715695191195410e+00
3.290000000000000000e+02 9.958554927422466063e-01 1.001662949519830370e+00
3.300000000000000000e+02 9.958427494558841353e-01 1.001626387928130413e+00
3.310000000000000000e+02 9.958306792871119972e-01 1.001591108587143619e+00
3.320000000000000000e+02 9.958100106548183339e-01 1.001540888781448313e+00
3.330000000000000000e+02 9.957977125519604789e-01 1.001503721447899453e+00
3.340000000000000000e+02 9.957861233367526488e-01 1.001436412749528326e+00
3.350000000000000000e+02 9.957636996945180563e-01 1.001383152518572794e+00
3.360000000000000000e+02 9.957577444091044727e-01 1.001362287256742256e+00
3.370000000000000000e+02 9.957504486520785125e-01 1.001304673722202443e+00
3.380000000000000000e+02 9.957337099183483087e-01 1.001268193343130442e+00
3.390000000000000000e+02 9.957296184133639372e-01 1.001239114172818079e+00
3.400000000000000000e+02 9.957133895663339285e-01 1.001165245468527809e+00
3.410000000000000000e+02 9.957062544212654798e-01 1.001124442490584077e+00
3.420000000000000000e+02 9.957044953063109993e-01 1.001099312456780188e+00
3.430000000000000000e+02 9.957037403092936501e-01 1.001032144327275164e+00
3.440000000000000000e+02 9.956960621230301900e-01 1.000981094606990585e+00
3.450000000000000000e+02 9.956884946642622358e-01 1.000961369838417880e+00
3.460000000000000000e+02 9.956891435831394244e-01 1.000899273739214612e+00
3.470000000000000000e+02 9.956905356156697806e-01 1.000841493919780056e+00
3.480000000000000000e+02 9.956835028262261966e-01 1.000814803114757012e+00
3.490000000000000000e+02 9.956817367597253776e-01 1.000757200385768320e+00
3.500000000000000000e+02 9.957017335313240736e-01 1.000705968784355582e+00
3.510000000000000000e+02 9.956986578077414718e-01 1.000665787249489735e+00
3.520000000000000000e+02 9.957059282645015497e-01 1.000625458959421898e+00
3.530000000000000000e+02 9.956986771890585786e-01 1.000579166637028949e+00
3.540000000000000000e+02 9.957100035524345527e-01 1.000516995945603727e+00
3.550000000000000000e+02 9.957326914774423665e-01 1.000485030636645067e+00
3.560000000000000000e+02 9.957322600649761712e-01 1.000441072287170385e+00
3.570000000000000000e+02 9.957486549459435565e-01 1.000375415505877941e+00
3.580000000000000000e+02 9.957617164458942849e-01 1.000325359283547044e+00
3.590000000000000000e+02 9.957769579296036344e-01 1.000283435920392483e+00
3.600000000000000000e+02 9.957929626839351345e-01 1.000240858295839530e+00
3.610000000000000000e+02 9.958099172004056809e-01 1.000196594525882610e+00
3.620000000000000000e+02 9.958286617390815776e-01 1.000162976944273252e+00
3.630000000000000000e+02 9.958457116504684237e-01 1.000091899152317554e+00
3.640000000000000000e+02 9.958745086158226067e-01 1.000035479055815024e+00
3.650000000000000000e+02 9.959034506964793421e-01 1.000004399841731395e+00
3.660000000000000000e+02 9.959282912251543607e-01 9.999460883584304627e-01
3.670000000000000000e+02 9.959373261589169468e-01 9.998893954282475072e-01
3.680000000000000000e+02 9.959813307548178729e-01 9.998566835919846518e-01
3.690000000000000000e+02 9.960286699445010106e-01 9.998136144896720978e-01
3.700000000000000000e+02 9.960379282028911652e-01 9.997483694695340484e-01
3.710000000000000000e+02 9.960805708763628141e-01 9.997006292922674398e-01
3.720000000000000000e+02 9.961187329365956966e-01 9.996497066805974940e-01
3.730000000000000000e+02 9.961499800581073982e-01 9.995965274139830825e-01
3.740000000000000000e+02 9.961790396389905711e-01 9.995575507591476505e-01
3.750000000000000000e+02 9.962319290753391954e-01 9.995077643152375790e-01
3.760000000000000000e+02 9.962869254919005657e-01 9.994469822904193945e-01
3.770000000000000000e+02 9.963200418334974273e-01 9.994010500269313590e-01
3.780000000000000000e+02 9.963588281292105053e-01 9.993498752451033251e-01
3.790000000000000000e+02 9.964051110879580397e-01 9.993063568315360135e-01
3.800000000000000000e+02 9.964692609781522492e-01 9.992382662363568091e-01
3.810000000000000000e+02 9.965093789171644012e-01 9.991792385284002931e-01
3.820000000000000000e+02 9.965449613172635557e-01 9.991505190910805467e-01
3.830000000000000000e+02 9.966307805846088552e-01 9.990758311616775300e-01
3.840000000000000000e+02 9.966697908699833075e-01 9.990302781092321727e-01
3.850000000000000000e+02 9.967139704635242792e-01 9.989976074098634307e-01
3.860000000000000000e+02 9.967914047724765192e-01 9.989263572824627069e-01
3.870000000000000000e+02 9.968362560784196358e-01 9.988714410898027474e-01
3.880000000000000000e+02 9.968891490566850200e-01 9.987894121778517764e-01
