# ll                            TT_ab/TT                EE_ab/EE
2.304000000000000000e+03 9.968781282953969036e-01 9.895711271736845616e-01
2.305000000000000000e+03 9.969466656035542718e-01 9.894617715253949397e-01
2.306000000000000000e+03 9.966627917795869429e-01 9.893823149253248017e-01
2.307000000000000000e+03 9.967314434930748535e-01 9.893069475605308360e-01
2.308000000000000000e+03 9.972223475257808722e-01 9.891787225842278986e-01
2.309000000000000000e+03 9.971598811114428251e-01 9.891382826005366002e-01
2.310000000000000000e+03 9.969099482279139002e-01 9.890198901427375011e-01
2.311000000000000000e+03 9.969715214477657961e-01 9.888910272146498315e-01
2.312000000000000000e+03 9.969650060326272767e-01 9.888731398361733094e-01
2.313000000000000000e+03 9.969200056053688641e-01 9.887633548027104924e-01
2.314000000000000000e+03 9.970962130361591402e-01 9.886718254448318977e-01
2.315000000000000000e+03 9.969252250848958941e-01 9.885928348130538224e-01
2.316000000000000000e+03 9.969245885177426825e-01 9.885567470264088330e-01
2.317000000000000000e+03 9.970880730064929365e-01 9.884499463910757511e-01
2.318000000000000000e+03 9.969252419610798999e-01 9.883400707666247786e-01
2.319000000000000000e+03 9.969028922757806610e-01 9.883059637846363099e-01
2.320000000000000000e+03 9.971451679954577152e-01 9.882065230794199184e-01
2.321000000000000000e+03 9.971929299188092566e-01 9.881671250982971832e-01
2.322000000000000000e+03 9.967506928647432707e-01 9.880691670506981383e-01
2.323000000000000000e+03 9.969542919083799193e-01 9.880190536561900272e-01
2.324000000000000000e+03 9.970743530802296251e-01 9.879531559204877134e-01
2.325000000000000000e+03 9.968858546736804049e-01 9.878997881584575813e-01
2.326000000000000000e+03 9.970044052653279643e-01 9.878063786258742818e-01
2.327000000000000000e+03 9.972154241831893140e-01 9.877319112654378008e-01
2.328000000000000000e+03 9.972552636545878313e-01 9.877411124118058439e-01
2.329000000000000000e+03 9.968776423174002810e-01 9.876491408469936228e-01
2.330000000000000000e+03 9.968182237555787140e-01 9.876198810790571825e-01
2.331000000000000000e+03 9.969159021376269303e-01 9.875670647158807380e-01
2.332000000000000000e+03 9.970820794058187220e-01 9.875429983728706285e-01
2.333000000000000000e+03 9.968182601105215479e-01 9.874252294080069214e-01
2.334000000000000000e+03 9.966785332266240305e-01 9.873881155658538189e-01
2.335000000000000000e+03 9.969795762870168332e-01 9.873803434178020089e-01
2.336000000000000000e+03 9.969251397333823705e-01 9.873056587130284445e-01
2.337000000000000000e+03 9.968314126061190716e-01 9.873350472831490254e-01
2.338000000000000000e+03 9.967376665076772557e-01 9.872828250174198184e-01
2.339000000000000000e+03 9.966824772282152356e-01 9.871834293515651115e-01
2.340000000000000000e+03 9.969846149674922442e-01 9.872156586440712367e-01
2.341000000000000000e+03 9.968471368515610109e-01 9.871766875009353459e-01
2.342000000000000000e+03 9.965694956182693520e-01 9.871548405282181138e-01
2.343000000000000000e+03 9.967750035749463056e-01 9.871355211108886474e-01
2.344000000000000000e+03 9.967333196309636767e-01 9.870896788832346225e-01
2.345000000000000000e+03 9.966821536802945580e-01 9.871474321459883239e-01
2.346000000000000000e+03 9.969157512539570387e-01 9.871015413437177477e-01
2.347000000000000000e+03 9.965377977688947286e-01 9.870860923987215818e-01
2.348000000000000000e+03 9.967675151168372549e-01 9.870525126884230893e-01
2.349000000000000000e+03 9.967312337068323647e-01 9.870622709696771357e-01
2.350000000000000000e+03 9.961144084534168108e-01 9.870617400933283658e-01
2.351000000000000000e+03 9.965197481628964571e-01 9.870631030477750034e-01
2.352000000000000000e+03 9.965406065660996626e-01 9.870690022125755414e-01
2.353000000000000000e+03 9.965582349613087976e-01 9.870592329783995922e-01
2.354000000000000000e+03 9.964507036477507906e-01 9.871098061013952041e-01
2.355000000000000000e+03 9.963249275346113265e-01 9.870890451646624486e-01
2.356000000000000000e+03 9.963936680239515731e-01 9.871474677423910382e-01
2.357000000000000000e+03 9.962274085239646304e-01 9.871162328120740570e-01
2.358000000000000000e+03 9.962792071032868790e-01 9.870639644667607016e-01
2.359000000000000000e+03 9.962193411227731055e-01 9.871870964319666708e-01
2.360000000000000000e+03 9.963880572075063391e-01 9.872507273169820463e-01
2.361000000000000000e+03 9.962819807717274712e-01 9.872322997507703146e-01
2.362000000000000000e+03 9.959902326851074461e-01 9.872968445246627089e-01
2.363000000000000000e+03 9.961832524963635249e-01 9.872735947042419191e-01
2.364000000000000000e+03 9.962122063103953096e-01 9.873666613488947252e-01
2.365000000000000000e+03 9.958820332160827071e-01 9.874054742901885451e-01
2.366000000000000000e+03 9.960875881394394282e-01 9.873942233505937915e-01
2.367000000000000000e+03 9.961049782562622079e-01 9.874817856517804637e-01
2.368000000000000000e+03 9.958077322661933461e-01 9.875554430810530304e-01
2.369000000000000000e+03 9.958850941310765092e-01 9.875944563951321031e-01
2.370000000000000000e+03 9.958478338855697443e-01 9.876318745319333514e-01
2.371000000000000000e+03 9.958936402650684361e-01 9.877171347134262591e-01
2.372000000000000000e+03 9.957214713590675226e-01 9.877874942164472927e-01
2.373000000000000000e+03 9.957996841540608379e-01 9.878792132946923044e-01
2.374000000000000000e+03 9.956305126071297584e-01 9.879109353538974014e-01
2.375000000000000000e+03 9.956612418018320199e-01 9.880018368386270788e-01
2.376000000000000000e+03 9.956767411952465174e-01 9.880946370095270437e-01
2.377000000000000000e+03 9.955557256384871545e-01 9.881309404242981653e-01
2.378000000000000000e+03 9.954488141778884414e-01 9.882292739181196550e-01
2.379000000000000000e+03 9.954222914905912489e-01 9.883176324405007485e-01
2.380000000000000000e+03 9.956008159485100206e-01 9.883946006677127860e-01
2.381000000000000000e+03 9.954278901933362178e-01 9.885378684082233303e-01
2.382000000000000000e+03 9.953597930275208672e-01 9.886147517530745610e-01
2.383000000000000000e+03 9.952224441026704671e-01 9.887269276823966724e-01
2.384000000000000000e+03 9.952534337456103719e-01 9.887747298344696789e-01
2.385000000000000000e+03 9.952292645281757277e-01 9.888769264600727471e-01
2.386000000000000000e+03 9.952569363489807142e-01 9.890139924849730146e-01
2.387000000000000000e+03 9.951320016768208099e-01 9.891505421200166293e-01
2.388000000000000000e+03 9.950107993355590263e-01 9.892667135846580084e-01
2.389000000000000000e+03 9.950238223505969426e-01 9.892960020691639045e-01
2.390000000000000000e+03 9.950506932629403778e-01 9.895199588164531601e-01
2.391000000000000000e+03 9.948868359632446756e-01 9.896160384175497482e-01
2.392000000000000000e+03 9.949130684165871097e-01 9.896726744017229072e-01
2.393000000000000000e+03 9.949262584269178422e-01 9.898390710620789124e-01
2.394000000000000000e+03 9.948022899843810274e-01 9.899906433568675945e-01
2.395000000000000000e+03 9.946748793303322733e-01 9.901044568542695101e-01
2.396000000000000000e+03 9.946965190481179553e-01 9.902081864017493462e-01
2.397000000000000000e+03 9.946861711197807487e-01 9.904010695384228846e-01
2.398000000000000000e+03 9.946559734105535622e-01 9.904491565306445811e-01
2.399000000000000000e+03 9.947354405698146662e-01 9.906166176095797526e-01
2.400000000000000000e+03 9.943966272467639200e-01 9.908454899959548978e-01
2.401000000000000000e+03 9.944782290764790922e-01 9.909165443489723613e-01
2.402000000000000000e+03 9.944340923736224580e-01 9.909875219316761630e-01
2.403000000000000000e+03 9.944732142902359406e-01 9.912263504941560832e-01
2.404000000000000000e+03 9.943025080229020984e-01 9.913899272987999334e-01
2.405000000000000000e+03 9.943134832145259505e-01 9.915049273426698173e-01
2.406000000000000000e+03 9.943790029830581467e-01 9.917031679445541537e-01
2.407000000000000000e+03 9.940466416596069887e-01 9.918267397420603704e-01
2.408000000000000000e+03 9.940862109736215979e-01 9.919774865704571454e-01
2.409000000000000000e+03 9.941956504203827150e-01 9.921046699424460602e-01
2.410000000000000000e+03 9.942357560971721853e-01 9.923083713885807455e-01
2.411000000000000000e+03 9.939014793248156510e-01 9.924406854442434645e-01
2.412000000000000000e+03 9.939594905767382693e-01 9.925911208590239010e-01
2.413000000000000000e+03 9.939917424013747782e-01 9.927495990731415310e-01
2.414000000000000000e+03 9.938526554897193499e-01 9.928670371866362698e-01
2.415000000000000000e+03 9.939509398907198090e-01 9.931497248415952495e-01
2.416000000000000000e+03 9.938622860625320188e-01 9.932303677910641060e-01
2.417000000000000000e+03 9.938089598941680647e-01 9.933500689849620313e-01
2.418000000000000000e+03 9.937391741917642740e-01 9.935215559187328127e-01
2.419000000000000000e+03 9.936979994041910125e-01 9.936611866913540592e-01
2.420000000000000000e+03 9.936152268173803481e-01 9.938834215273051331e-01
2.421000000000000000e+03 9.936692643725412166e-01 9.940236092781884469e-01
2.422000000000000000e+03 9.936364395948753536e-01 9.942094878897275168e-01
2.423000000000000000e+03 9.933924150972144318e-01 9.943024227047845276e-01
2.424000000000000000e+03 9.935919129938127758e-01 9.945192851311001059e-01
2.425000000000000000e+03 9.935008590926507344e-01 9.947588104972677758e-01
2.426000000000000000e+03 9.932772075305736914e-01 9.947916078238855375e-01
2.427000000000000000e+03 9.935047865113911802e-01 9.950042245495360760e-01
2.428000000000000000e+03 9.933433704146483745e-01 9.951303193911859024e-01
2.429000000000000000e+03 9.933062349398839030e-01 9.952176481909974504e-01
2.430000000000000000e+03 9.932177895156062419e-01 9.955508350470967383e-01
2.431000000000000000e+03 9.932719774950471425e-01 9.955817476425358192e-01
2.432000000000000000e+03 9.931738543253939566e-01 9.957317380993349065e-01
2.433000000000000000e+03 9.930474319810914663e-01 9.959238648828230289e-01
2.434000000000000000e+03 9.932426617098844002e-01 9.960467057218035380e-01
2.435000000000000000e+03 9.930568323564972211e-01 9.961944894428026442e-01
2.436000000000000000e+03 9.931321441174852938e-01 9.963161769849052662e-01
2.437000000000000000e+03 9.930463413474308609e-01 9.965202827707141386e-01
2.438000000000000000e+03 9.929005207678236467e-01 9.966393701106947001e-01
2.439000000000000000e+03 9.930901847303323926e-01 9.968045579395105049e-01
2.440000000000000000e+03 9.929482128191977619e-01 9.968732664988602110e-01
2.441000000000000000e+03 9.928443268585299686e-01 9.970691384152908787e-01
2.442000000000000000e+03 9.929146794034998669e-01 9.972862937069401079e-01
2.443000000000000000e+03 9.927619016317543732e-01 9.972943527494811944e-01
2.444000000000000000e+03 9.928104960341006535e-01 9.974710657494267885e-01
2.445000000000000000e+03 9.927914580254383337e-01 9.976163836510637539e-01
2.446000000000000000e+03 9.928416344069449506e-01 9.977206835086919190e-01
2.447000000000000000e+03 9.926826158463560867e-01 9.978049232419693437e-01
2.448000000000000000e+03 9.927047383187367346e-01 9.980120972240937860e-01
2.449000000000000000e+03 9.927301954746263757e-01 9.981823796106354951e-01
2.450000000000000000e+03 9.926278704304748457e-01 9.981619680817632734e-01
2.451000000000000000e+03 9.925043830301480963e-01 9.982898290883366332e-01
2.452000000000000000e+03 9.925914164462128486e-01 9.984507239009260404e-01
2.453000000000000000e+03 9.927148222389623466e-01 9.985491914033479688e-01
2.454000000000000000e+03 9.925533464884391810e-01 9.986474333834323147e-01
2.455000000000000000e+03 9.925621955664220009e-01 9.988092723236710047e-01
2.456000000000000000e+03 9.925742347564201484e-01 9.989349678714718461e-01
2.457000000000000000e+03 9.924010575309587523e-01 9.989239736889938825e-01
2.458000000000000000e+03 9.924937718681671184e-01 9.990605658509456033e-01
2.459000000000000000e+03 9.926505168359169851e-01 9.991787059384671377e-01
2.460000000000000000e+03 9.922887809575996476e-01 9.992233623120175823e-01
2.461000000000000000e+03 9.924407960855546884e-01 9.993619734100145369e-01
2.462000000000000000e+03 9.925515687028703127e-01 9.994160842772786824e-01
2.463000000000000000e+03 9.923171442427050071e-01 9.994959472901744357e-01
2.464000000000000000e+03 9.924748654611135201e-01 9.995570216362877902e-01
2.465000000000000000e+03 9.924408124587392743e-01 9.996671348539651891e-01
2.466000000000000000e+03 9.922995458314540773e-01 9.998169862593970780e-01
2.467000000000000000e+03 9.922908708544017076e-01 9.997581571058877792e-01
2.468000000000000000e+03 9.922735515648530846e-01 9.998412505672636952e-01
2.469000000000000000e+03 9.922259472660623913e-01 9.999997102836857277e-01
2.470000000000000000e+03 9.923082471044225583e-01 9.999319483120181484e-01
2.471000000000000000e+03 9.923937067263455258e-01 1.000040825364259423e+00
2.472000000000000000e+03 9.923409118412553909e-01 1.000103539953280940e+00
2.473000000000000000e+03 9.923442264623810738e-01 1.000173825933303506e+00
2.474000000000000000e+03 9.922611394943501306e-01 1.000258906017189364e+00
2.475000000000000000e+03 9.923957482686345255e-01 1.000276748695825724e+00
2.476000000000000000e+03 9.923176966615765426e-01 1.000330963917068550e+00
2.477000000000000000e+03 9.923016536853211944e-01 1.000306661089289451e+00
2.478000000000000000e+03 9.922472979227064949e-01 1.000343094425657053e+00
2.479000000000000000e+03 9.923578450011532048e-01 1.000431389431805096e+00
2.480000000000000000e+03 9.922796533016929876e-01 1.000467301964603761e+00
2.481000000000000000e+03 9.922140328415836041e-01 1.000443933075988001e+00
2.482000000000000000e+03 9.923552834890932983e-01 1.000493619358612918e+00
2.483000000000000000e+03 9.921719546168943360e-01 1.000526094745345818e+00
2.484000000000000000e+03 9.923442066046219701e-01 1.000554014108652634e+00
2.485000000000000000e+03 9.923787004672010026e-01 1.000616723492998572e+00
2.486000000000000000e+03 9.923159532584011622e-01 1.000544461632359994e+00
2.487000000000000000e+03 9.923364317382454836e-01 1.000546395835618885e+00
2.488000000000000000e+03 9.923440231443029225e-01 1.000601906012310582e+00
2.489000000000000000e+03 9.923208011090449698e-01 1.000584053757059610e+00
2.490000000000000000e+03 9.923589624084495631e-01 1.000590729523753275e+00
2.491000000000000000e+03 9.923336060507972345e-01 1.000572681150880161e+00
2.492000000000000000e+03 9.923507983461231641e-01 1.000629027076451294e+00
2.493000000000000000e+03 9.924135097649539050e-01 1.000626770771638085e+00
2.494000000000000000e+03 9.924054734768186226e-01 1.000570066383202894e+00
2.495000000000000000e+03 9.924082140526967466e-01 1.000575556442726777e+00
2.496000000000000000e+03 9.924394608212214752e-01 1.000601213089073349e+00
2.497000000000000000e+03 9.924237152556817376e-01 1.000484004717311581e+00
2.498000000000000000e+03 9.924918012656731570e-01 1.000491122963642399e+00
2.499000000000000000e+03 9.925047178584331942e-01 1.000571277481283827e+00
2.500000000000000000e+03 9.925020893561850022e-01 1.000448769943715899e+00
2.501000000000000000e+03 9.925399703246136074e-01 1.000423677285163793e+00
2.502000000000000000e+03 9.925108221479352899e-01 1.000425572718205425e+00
2.503000000000000000e+03 9.925535027036128666e-01 1.000435563313252452e+00
2.504000000000000000e+03 9.926127117346442708e-01 1.000386183850393129e+00
2.505000000000000000e+03 9.926150681055132541e-01 1.000353633324598590e+00
2.506000000000000000e+03 9.925932556208182378e-01 1.000313465910857902e+00
2.507000000000000000e+03 9.926465147198991756e-01 1.000287557278705108e+00
2.508000000000000000e+03 9.926631673579208170e-01 1.000212510651253606e+00
2.509000000000000000e+03 9.926734650377048164e-01 1.000108227738684130e+00
2.510000000000000000e+03 9.927472989964656325e-01 1.000170587465921690e+00
2.511000000000000000e+03 9.927361595977225450e-01 1.000020488335199298e+00
2.512000000000000000e+03 9.927618297179794382e-01 1.000129989914126494e+00
2.513000000000000000e+03 9.928072384783170889e-01 1.000049141700313449e+00
2.514000000000000000e+03 9.928199861015972738e-01 9.998354961887585546e-01
2.515000000000000000e+03 9.928641674753522217e-01 9.999198160597512208e-01
2.516000000000000000e+03 9.928989354244645016e-01 9.997932858373684839e-01
2.517000000000000000e+03 9.929421788490728762e-01 9.997889214134896285e-01
2.518000000000000000e+03 9.929632317198099356e-01 9.997187372945803840e-01
2.519000000000000000e+03 9.929843453381149709e-01 9.995787025699672812e-01
2.520000000000000000e+03 9.930290548786310234e-01 9.995728713675131605e-01
2.521000000000000000e+03 9.930641183956343543e-01 9.995233751695381530e-01
2.522000000000000000e+03 9.931164968306200880e-01 9.995146677570517779e-01
2.523000000000000000e+03 9.931114342347653334e-01 9.993864286014776388e-01
2.524000000000000000e+03 9.931537249997852701e-01 9.992736054438805526e-01
2.525000000000000000e+03 9.932330671131976985e-01 9.992186464225832898e-01
2.526000000000000000e+03 9.932035309844747806e-01 9.991288218454552617e-01
2.527000000000000000e+03 9.932370707695830081e-01 9.991204142724688930e-01
2.528000000000000000e+03 9.932972937308501837e-01 9.990328343101935182e-01
2.529000000000000000e+03 9.933596171529242014e-01 9.989691988316875548e-01
2.530000000000000000e+03 9.933895226517519550e-01 9.988890852210513538e-01
2.531000000000000000e+03 9.933790749243094353e-01 9.988509913199187240e-01
2.532000000000000000e+03 9.934784260455741256e-01 9.986611554023370196e-01
2.533000000000000000e+03 9.935240131955328513e-01 9.986137632045573032e-01
2.534000000000000000e+03 9.935058553381173052e-01 9.985704708443876587e-01
2.535000000000000000e+03 9.935392159565192838e-01 9.983686882898880066e-01
2.536000000000000000e+03 9.936043811194106290e-01 9.983729543679017437e-01
2.537000000000000000e+03 9.936662330999612713e-01 9.983461748988187168e-01
2.538000000000000000e+03 9.937125126639153594e-01 9.982372460304946848e-01
2.539000000000000000e+03 9.937397897046071904e-01 9.980640310770028112e-01
2.540000000000000000e+03 9.937734302874920989e-01 9.980176613697564481e-01
2.541000000000000000e+03 9.938021517664548110e-01 9.979511914756390434e-01
2.542000000000000000e+03 9.938460123895251908e-01 9.978379635795884273e-01
2.543000000000000000e+03 9.939241279566873866e-01 9.977185828586048189e-01
2.544000000000000000e+03 9.939409269150354387e-01 9.976699912082210853e-01
2.545000000000000000e+03 9.939940364561320463e-01 9.975555096207969763e-01
2.546000000000000000e+03 9.940538650544855637e-01 9.974206813343837741e-01
2.547000000000000000e+03 9.940527493172237605e-01 9.974314564556130414e-01
2.548000000000000000e+03 9.941120133725709351e-01 9.973055058080734225e-01
2.549000000000000000e+03 9.941711086051289170e-01 9.971533546488179356e-01
2.550000000000000000e+03 9.941726552560469221e-01 9.970277924754187282e-01
2.551000000000000000e+03 9.942265528451094125e-01 9.970338662173576783e-01
2.552000000000000000e+03 9.943103753592672511e-01 9.969128647247775810e-01
2.553000000000000000e+03 9.943147097150391023e-01 9.967396129077495948e-01
2.554000000000000000e+03 9.943376203507920952e-01 9.966858335510740963e-01
2.555000000000000000e+03 9.943666542756316451e-01 9.966336719332530292e-01
2.556000000000000000e+03 9.944451029639939099e-01 9.964536818766707160e-01
2.557000000000000000e+03 9.945037311061337704e-01 9.963517605339222705e-01
2.558000000000000000e+03 9.945035697452511148e-01 9.962775425991023948e-01
2.559000000000000000e+03 9.945767483981960977e-01 9.962285747063875929e-01
2.560000000000000000e+03 9.946005108949587115e-01 9.960482957187487552e-01
2.561000000000000000e+03 9.946584613705009570e-01 9.959342132540586201e-01
2.562000000000000000e+03 9.947229497248732955e-01 9.958990430193662702e-01
2.563000000000000000e+03 9.947292112137390285e-01 9.956972784194292325e-01
2.564000000000000000e+03 9.947782685199896280e-01 9.956451193622907203e-01
2.565000000000000000e+03 9.948083531394619206e-01 9.955937048544971635e-01
2.566000000000000000e+03 9.948731543608227978e-01 9.956055475164929947e-01
2.567000000000000000e+03 9.949126898878064562e-01 9.953621890049785259e-01
2.568000000000000000e+03 9.949272201819043815e-01 9.951992700304861383e-01
2.569000000000000000e+03 9.949745371803785376e-01 9.951835446352318426e-01
2.570000000000000000e+03 9.950108548021245891e-01 9.949339173162017325e-01
2.571000000000000000e+03 9.950596319658784328e-01 9.948088847076747010e-01
2.572000000000000000e+03 9.950710917484067997e-01 9.948551129460162512e-01
2.573000000000000000e+03 9.951263027803954886e-01 9.947513479976558548e-01
2.574000000000000000e+03 9.951393443514984227e-01 9.946324576887349833e-01
2.575000000000000000e+03 9.951840482276237410e-01 9.944988802496171898e-01
2.576000000000000000e+03 9.952400085767595384e-01 9.944355469713382911e-01
2.577000000000000000e+03 9.952208397607459345e-01 9.943241318715408950e-01
2.578000000000000000e+03 9.953014494453497063e-01 9.941083785233509884e-01
2.579000000000000000e+03 9.953452624026196682e-01 9.941290988990435507e-01
2.580000000000000000e+03 9.953425706301365361e-01 9.939764258247875128e-01
2.581000000000000000e+03 9.953720812834625509e-01 9.938283137187939875e-01
2.582000000000000000e+03 9.954160201119893747e-01 9.938302128228152510e-01
2.583000000000000000e+03 9.954670631079490795e-01 9.936756826200229265e-01
2.584000000000000000e+03 9.954766101267041867e-01 9.935402166261468881e-01
2.585000000000000000e+03 9.955498220500830220e-01 9.934799056705897469e-01
2.586000000000000000e+03 9.956042197197150223e-01 9.933225209421777668e-01
2.587000000000000000e+03 9.955750196474254521e-01 9.932456108551052099e-01
2.588000000000000000e+03 9.956089609809714025e-01 9.931673881928937409e-01
2.589000000000000000e+03 9.956685538060279228e-01 9.930101006837875888e-01
2.590000000000000000e+03 9.956605749269088479e-01 9.929348848066168465e-01
2.591000000000000000e+03 9.957033591129953454e-01 9.928362602815623550e-01
2.592000000000000000e+03 9.957086733335813733e-01 9.927444979567469074e-01
2.593000000000000000e+03 9.957162358950066849e-01 9.926442308458716113e-01
2.594000000000000000e+03 9.957523882693635198e-01 9.925665637587255397e-01
2.595000000000000000e+03 9.957708670360171377e-01 9.924019768594486424e-01
2.596000000000000000e+03 9.958320168091022717e-01 9.923228674263403493e-01
2.597000000000000000e+03 9.958396592311895557e-01 9.922172112058869065e-01
2.598000000000000000e+03 9.958222979704448585e-01 9.921278526037446976e-01
2.599000000000000000e+03 9.958601418116751480e-01 9.919936494041906583e-01
2.600000000000000000e+03 9.959000960265241842e-01 9.920187795975925482e-01
2.601000000000000000e+03 9.958772074661036422e-01 9.919226595933893220e-01
2.602000000000000000e+03 9.959056719456820250e-01 9.916724977053715806e-01
2.603000000000000000e+03 9.959906323775732373e-01 9.916715815682235480e-01
2.604000000000000000e+03 9.959981738192112966e-01 9.915436139375976010e-01
2.605000000000000000e+03 9.959611045460949885e-01 9.914273632391965574e-01
2.606000000000000000e+03 9.959804037074269090e-01 9.913861951418685425e-01
2.607000000000000000e+03 9.960187083616084402e-01 9.912706101986380469e-01
2.608000000000000000e+03 9.960250992038982565e-01 9.911290440696096660e-01
2.609000000000000000e+03 9.960405686312570062e-01 9.911595459487775317e-01
2.610000000000000000e+03 9.960519232657448763e-01 9.910154370526772505e-01
2.611000000000000000e+03 9.960711564145142694e-01 9.909002868504360739e-01
2.612000000000000000e+03 9.960631604793491745e-01 9.908372054591683131e-01
2.613000000000000000e+03 9.960557729423670237e-01 9.907808275864879999e-01
2.614000000000000000e+03 9.960729739047012865e-01 9.906402955920684539e-01
2.615000000000000000e+03 9.960926604484898750e-01 9.905746470533706161e-01
2.616000000000000000e+03 9.960779063622803298e-01 9.905386294065441355e-01
2.617000000000000000e+03 9.960974971137623868e-01 9.903052568945287515e-01
2.618000000000000000e+03 9.961155498803647701e-01 9.903169217186922335e-01
2.619000000000000000e+03 9.961060517849841256e-01 9.903042623202930050e-01
2.620000000000000000e+03 9.961063187302316990e-01 9.901415724070148361e-01
2.621000000000000000e+03 9.960953504663434543e-01 9.900851687672317381e-01
2.622000000000000000e+03 9.961192919623673703e-01 9.900055091177257793e-01
2.623000000000000000e+03 9.961174202794488286e-01 9.899077176122095256e-01
2.624000000000000000e+03 9.960814301100856527e-01 9.899007529268248895e-01
2.625000000000000000e+03 9.961051960948528183e-01 9.898063850272291742e-01
2.626000000000000000e+03 9.961291972044022947e-01 9.897048728073910562e-01
2.627000000000000000e+03 9.960930228767876926e-01 9.897145870783295996e-01
2.628000000000000000e+03 9.960910881358637781e-01 9.895470592671573584e-01
2.629000000000000000e+03 9.961155250898544589e-01 9.894407193401257850e-01
2.630000000000000000e+03 9.961034575531432234e-01 9.895270307640432472e-01
2.631000000000000000e+03 9.961079535342937108e-01 9.893153402299078580e-01
2.632000000000000000e+03 9.960823906197792121e-01 9.892912770088594376e-01
2.633000000000000000e+03 9.960568399527689465e-01 9.893503707300821404e-01
2.634000000000000000e+03 9.960605511352295105e-01 9.891607801587657400e-01
2.635000000000000000e+03 9.960513130727374209e-01 9.890584318480497572e-01
2.636000000000000000e+03 9.960642654795721640e-01 9.891243459844860642e-01
2.637000000000000000e+03 9.960015087566812531e-01 9.889774717653635472e-01
2.638000000000000000e+03 9.960099281220654577e-01 9.889583896140706765e-01
2.639000000000000000e+03 9.960181897189678280e-01 9.889136174439279170e-01
2.640000000000000000e+03 9.959558324599121493e-01 9.888433850245864631e-01
2.641000000000000000e+03 9.959657562274264464e-01 9.888963482186416964e-01
2.642000000000000000e+03 9.959669008772000787e-01 9.887654277277462267e-01
2.643000000000000000e+03 9.959308774103542428e-01 9.886752615272286215e-01
2.644000000000000000e+03 9.959465392810072926e-01 9.886012908403850608e-01
2.645000000000000000e+03 9.958979501265159406e-01 9.887033007359918857e-01
2.646000000000000000e+03 9.958427316754909775e-01 9.886621635468916258e-01
2.647000000000000000e+03 9.958773996747540824e-01 9.884394917301301264e-01
2.648000000000000000e+03 9.958770599662893908e-01 9.884997912483490801e-01
2.649000000000000000e+03 9.958207013660006490e-01 9.884806153045694321e-01
2.650000000000000000e+03 9.958101889295747355e-01 9.884987587901521433e-01
2.651000000000000000e+03 9.957781265990701680e-01 9.884465034964594610e-01
2.652000000000000000e+03 9.957860378232550325e-01 9.883436790986945830e-01
2.653000000000000000e+03 9.957619486722647517e-01 9.885097320495230822e-01
2.654000000000000000e+03 9.957187835301475332e-01 9.882513782148271142e-01
2.655000000000000000e+03 9.956756369394443862e-01 9.882152549236933314e-01
2.656000000000000000e+03 9.956508716561121020e-01 9.883130270875725154e-01
2.657000000000000000e+03 9.956590373798687166e-01 9.882626292898510911e-01
2.658000000000000000e+03 9.956247656183269124e-01 9.883684341482570357e-01
2.659000000000000000e+03 9.956188482651128213e-01 9.883088216499543721e-01
2.660000000000000000e+03 9.955414758466346603e-01 9.881385948771318484e-01
2.661000000000000000e+03 9.955039993440896184e-01 9.882625332539635155e-01
2.662000000000000000e+03 9.954854957461610754e-01 9.882542536447955772e-01
2.663000000000000000e+03 9.954591128713212722e-01 9.881713899252004829e-01
2.664000000000000000e+03 9.954445064217855021e-01 9.882031639318176186e-01
2.665000000000000000e+03 9.953901533558595638e-01 9.881680822524194774e-01
2.666000000000000000e+03 9.953729377465549977e-01 9.882870079602377178e-01
2.667000000000000000e+03 9.953554362308202341e-01 9.881800633942313672e-01
2.668000000000000000e+03 9.953012949968210732e-01 9.881825845286636989e-01
2.669000000000000000e+03 9.952833504341195292e-01 9.882953501784874639e-01
2.670000000000000000e+03 9.952663196228154208e-01 9.881866189253586397e-01
2.671000000000000000e+03 9.952087600850595406e-01 9.882026131946888281e-01
2.672000000000000000e+03 9.952011659616349926e-01 9.882696725432601470e-01
2.673000000000000000e+03 9.951437420992812477e-01 9.883412930308748123e-01
2.674000000000000000e+03 9.951241824002592384e-01 9.883498324329053064e-01
2.675000000000000000e+03 9.951127243186961291e-01 9.882778567297895167e-01
2.676000000000000000e+03 9.950305237414672765e-01 9.882565448679635489e-01
2.677000000000000000e+03 9.949989508721691633e-01 9.884500779070309884e-01
2.678000000000000000e+03 9.949458051128716729e-01 9.884144920415158797e-01
2.679000000000000000e+03 9.949269590480349645e-01 9.884094846246638255e-01
2.680000000000000000e+03 9.949034200074280410e-01 9.885128656365187449e-01
2.681000000000000000e+03 9.948636475726939654e-01 9.885009369346167141e-01
2.682000000000000000e+03 9.947798046599367616e-01 9.885003355975816586e-01
2.683000000000000000e+03 9.947744531066498030e-01 9.885740008962828895e-01
2.684000000000000000e+03 9.947232261010812149e-01 9.886908116460330076e-01
2.685000000000000000e+03 9.946631515688172387e-01 9.885681151639198472e-01
2.686000000000000000e+03 9.946825406593486907e-01 9.886604045990118328e-01
2.687000000000000000e+03 9.946195985974535247e-01 9.888414876944792153e-01
2.688000000000000000e+03 9.945777301864495712e-01 9.888159417690106645e-01
2.689000000000000000e+03 9.945326226600037511e-01 9.888226987082912034e-01
2.690000000000000000e+03 9.944777907941970696e-01 9.889101583159880526e-01
2.691000000000000000e+03 9.944636796973845838e-01 9.890075891599027225e-01
