# ll                            TT_ab/TT                EE_ab/EE
2.170000000000000000e+02 9.980130731367865549e-01 1.002964103220544079e+00
2.180000000000000000e+02 9.979864030756790960e-01 1.003247161933078280e+00
2.190000000000000000e+02 9.979638879286747422e-01 1.003544302687451983e+00
2.200000000000000000e+02 9.979394439145794493e-01 1.003823859522711581e+00
2.210000000000000000e+02 9.979172938970136686e-01 1.004092972348265667e+00
2.220000000000000000e+02 9.978865209445453299e-01 1.004356920666815256e+00
2.230000000000000000e+02 9.978627380472328001e-01 1.004577311341803503e+00
2.240000000000000000e+02 9.978419276381370606e-01 1.004792988786087360e+00
2.250000000000000000e+02 9.978132714036832551e-01 1.005033184954535086e+00
2.260000000000000000e+02 9.977869323088167652e-01 1.005226796250221266e+00
2.270000000000000000e+02 9.977577308468013051e-01 1.005386890087749840e+00
2.280000000000000000e+02 9.977358699885694460e-01 1.005586828004303435e+00
2.290000000000000000e+02 9.977105476532924788e-01 1.005734802954972196e+00
2.300000000000000000e+02 9.976777230294381349e-01 1.005869136878832393e+00
2.310000000000000000e+02 9.976515342981825407e-01 1.005998767166567109e+00
2.320000000000000000e+02 9.976294436187216341e-01 1.006114316430837707e+00
2.330000000000000000e+02 9.975951074486223424e-01 1.006243868250707330e+00
2.340000000000000000e+02 9.975657181208057445e-01 1.006339117181001441e+00
2.350000000000000000e+02 9.975391464314662393e-01 1.006403938176611224e+00
2.360000000000000000e+02 9.975072823732062943e-01 1.006483069268617525e+00
2.370000000000000000e+02 9.974784498115885079e-01 1.006554009445161268e+00
2.380000000000000000e+02 9.974537008363891788e-01 1.006609994542686737e+00
2.390000000000000000e+02 9.974202352930969795e-01 1.006654905802898403e+00
2.400000000000000000e+02 9.973892658006577872e-01 1.006686479849638882e+00
2.410000000000000000e+02 9.973674746516114631e-01 1.006716065163115514e+00
2.420000000000000000e+02 9.973310271413921013e-01 1.006748079086761560e+00
2.430000000000000000e+02 9.973013438881553894e-01 1.006754719256266473e+00
2.440000000000000000e+02 9.972699736437606877e-01 1.006763938967526695e+00
2.450000000000000000e+02 9.972360839332812255e-01 1.006777675817475348e+00
2.460000000000000000e+02 9.972110270012194411e-01 1.006761458190364777e+00
2.470000000000000000e+02 9.971780954851098278e-01 1.006778299508450436e+00
2.480000000000000000e+02 9.971514538809311823e-01 1.006759412140424192e+00
2.490000000000000000e+02 9.971185805385741618e-01 1.006739883246875245e+00
2.500000000000000000e+02 9.970879331462456641e-01 1.006724751769649595e+00
2.510000000000000000e+02 9.970511836436007913e-01 1.006695094551381953e+00
2.520000000000000000e+02 9.970198686640583396e-01 1.006659354478587565e+00
2.530000000000000000e+02 9.969978694164186583e-01 1.006638546839078607e+00
2.540000000000000000e+02 9.969599051937922951e-01 1.006601968522675250e+00
2.550000000000000000e+02 9.969295009648323491e-01 1.006562319404595840e+00
2.560000000000000000e+02 9.968965385742689644e-01 1.006532122594907763e+00
2.570000000000000000e+02 9.968629303553296905e-01 1.006478312307022671e+00
2.580000000000000000e+02 9.968312509525643073e-01 1.006441283239716711e+00
2.590000000000000000e+02 9.968042764634509334e-01 1.006401012926024352e+00
2.600000000000000000e+02 9.967685880828538458e-01 1.006345008128364027e+00
2.610000000000000000e+02 9.967293500602277811e-01 1.006296321762958579e+00
2.620000000000000000e+02 9.967094448346635049e-01 1.006251565567080952e+00
2.630000000000000000e+02 9.966744539829928140e-01 1.006200404245676694e+00
2.640000000000000000e+02 9.966307425518562413e-01 1.006142125662933484e+00
2.650000000000000000e+02 9.966012438877794866e-01 1.006092907761687361e+00
2.660000000000000000e+02 9.965677334998334080e-01 1.006034066053889786e+00
2.670000000000000000e+02 9.965322979636324074e-01 1.005981905082303118e+00
2.680000000000000000e+02 9.964886527028288254e-01 1.005932169831651901e+00
2.690000000000000000e+02 9.964593656010733991e-01 1.005865383292897874e+00
2.700000000000000000e+02 9.964259960841623798e-01 1.005807014263722543e+00
2.710000000000000000e+02 9.963913765270353551e-01 1.005754397612128814e+00
2.720000000000000000e+02 9.963617597813435589e-01 1.005691739224646053e+00
2.730000000000000000e+02 9.963271801806916628e-01 1.005630406393495546e+00
2.740000000000000000e+02 9.962862560426619662e-01 1.005578293219036023e+00
2.750000000000000000e+02 9.962548224578519074e-01 1.005509988818024114e+00
2.760000000000000000e+02 9.962219489564279051e-01 1.005451773086752487e+00
2.770000000000000000e+02 9.961821359655770314e-01 1.005392540033225757e+00
2.780000000000000000e+02 9.961491348995347161e-01 1.005333553761786680e+00
2.790000000000000000e+02 9.961100564478434505e-01 1.005265410577835805e+00
2.800000000000000000e+02 9.960840726000820267e-01 1.005210473291799911e+00
2.810000000000000000e+02 9.960446451655545763e-01 1.005150001452843167e+00
2.820000000000000000e+02 9.960051989597576982e-01 1.005076803642788841e+00
2.830000000000000000e+02 9.959747881969210903e-01 1.005025725367632461e+00
2.840000000000000000e+02 9.959419797175639300e-01 1.004964867493634229e+00
2.850000000000000000e+02 9.959058579087168850e-01 1.004901238439248390e+00
2.860000000000000000e+02 9.958622002317309985e-01 1.004840181722388426e+00
2.870000000000000000e+02 9.958280443917184588e-01 1.004781319121111016e+00
2.880000000000000000e+02 9.957980387859962645e-01 1.004720517826753090e+00
2.890000000000000000e+02 9.957579017190444359e-01 1.004649504581698993e+00
2.900000000000000000e+02 9.957302210632700268e-01 1.004606523581775823e+00
2.910000000000000000e+02 9.956786673012331113e-01 1.004556890409606718e+00
2.920000000000000000e+02 9.956447425180322552e-01 1.004453730577535620e+00
2.930000000000000000e+02 9.956205451405958362e-01 1.004405687312489359e+00
2.940000000000000000e+02 9.955789331479538706e-01 1.004345173202392028e+00
2.950000000000000000e+02 9.955504889472573948e-01 1.004290276426370809e+00
2.960000000000000000e+02 9.955047632615229292e-01 1.004223521053881241e+00
2.970000000000000000e+02 9.954669972486503982e-01 1.004144046782630140e+00
2.980000000000000000e+02 9.954318298383354469e-01 1.004128186950633994e+00
2.990000000000000000e+02 9.953959880437649455e-01 1.004040979834667890e+00
3.000000000000000000e+02 9.953559603340210726e-01 1.003964241472451002e+00
3.010000000000000000e+02 9.953293245663902278e-01 1.003910433084916676e+00
3.020000000000000000e+02 9.952950336311140456e-01 1.003849780500829070e+00
3.030000000000000000e+02 9.952516900155470303e-01 1.003813751166074519e+00
3.040000000000000000e+02 9.952243059194426644e-01 1.003753841910682620e+00
3.050000000000000000e+02 9.951857518807784020e-01 1.003667153676992996e+00
3.060000000000000000e+02 9.951481005279541048e-01 1.003581784648264419e+00
3.070000000000000000e+02 9.951137844751948291e-01 1.003589361602781116e+00
3.080000000000000000e+02 9.950860937529415473e-01 1.003520289440477331e+00
3.090000000000000000e+02 9.950498399683925799e-01 1.003398027814218052e+00
3.100000000000000000e+02 9.950130817064105626e-01 1.003398182991001475e+00
3.110000000000000000e+02 9.949827908170506552e-01 1.003331046483835642e+00
3.120000000000000000e+02 9.949498441603505938e-01 1.003243580786198574e+00
3.130000000000000000e+02 9.949175231833268240e-01 1.003228990582588631e+00
3.140000000000000000e+02 9.948824656130835775e-01 1.003125643036204329e+00
3.150000000000000000e+02 9.948542575813922317e-01 1.003063036926264529e+00
3.160000000000000000e+02 9.948257842022116826e-01 1.003022587338644245e+00
3.170000000000000000e+02 9.947887481416951561e-01 1.002947116805070982e+00
3.180000000000000000e+02 9.947556681941149836e-01 1.002917444482646525e+00
3.190000000000000000e+02 9.947403642838033022e-01 1.002830151087210186e+00
3.200000000000000000e+02 9.947051934389461447e-01 1.002779463573267194e+00
3.210000000000000000e+02 9.946723471758315283e-01 1.002729507036568268e+00
3.220000000000000000e+02 9.946471568957425680e-01 1.002650686702753147e+00
3.230000000000000000e+02 9.946166960010970337e-01 1.002619999123806060e+00
3.240000000000000000e+02 9.945975771518537067e-01 1.002512162624798142e+00
3.250000000000000000e+02 9.945675256981402201e-01 1.002452560866796460e+00
3.260000000000000000e+02 9.945377427417053662e-01 1.002437207669508945e+00
3.270000000000000000e+02 9.945159390936720856e-01 1.002352768395678551e+00
3.280000000000000000e+02 9.944923480533464089e-01 1.002290499840390314e+00
3.290000000000000000e+02 9.944669698550785419e-01 1.002220082931569500e+00
3.300000000000000000e+02 9.944499572204748006e-01 1.002171272210187869e+00
3.310000000000000000e+02 9.944338432161994312e-01 1.002124173328455159e+00
3.320000000000000000e+02 9.944062500287772499e-01 1.002057128519144191e+00
3.330000000000000000e+02 9.943898317262854780e-01 1.002007509115885320e+00
3.340000000000000000e+02 9.943743598081266066e-01 1.001917650169105611e+00
3.350000000000000000e+02 9.943444236346017373e-01 1.001846546309207442e+00
3.360000000000000000e+02 9.943364731662671652e-01 1.001818690615994489e+00
3.370000000000000000e+02 9.943267331317965363e-01 1.001741774977164878e+00
3.380000000000000000e+02 9.943043864660634501e-01 1.001693072676854923e+00
3.390000000000000000e+02 9.942989241953981150e-01 1.001654251191954392e+00
3.400000000000000000e+02 9.942772582423065053e-01 1.001555634458483723e+00
3.410000000000000000e+02 9.942677326291764484e-01 1.001501161370870419e+00
3.420000000000000000e+02 9.942653841627686617e-01 1.001467612090839898e+00
3.430000000000000000e+02 9.942643762211735847e-01 1.001377940807327338e+00
3.440000000000000000e+02 9.942541256332477762e-01 1.001309788039421056e+00
3.450000000000000000e+02 9.942440228695464954e-01 1.001283454935790740e+00
3.460000000000000000e+02 9.942448891939333899e-01 1.001200554950965937e+00
3.470000000000000000e+02 9.942467475953004064e-01 1.001123417317270059e+00
3.480000000000000000e+02 9.942373586297190702e-01 1.001087784365123801e+00
3.490000000000000000e+02 9.942350008828075847e-01 1.001010883151999487e+00
3.500000000000000000e+02 9.942616971178906971e-01 1.000942487567829886e+00
3.510000000000000000e+02 9.942575909430810821e-01 1.000888844123662524e+00
3.520000000000000000e+02 9.942672972010072607e-01 1.000835004757300917e+00
3.530000000000000000e+02 9.942576168176677776e-01 1.000773203245239662e+00
3.540000000000000000e+02 9.942727378214673006e-01 1.000690203677765622e+00
3.550000000000000000e+02 9.943030268196970667e-01 1.000647529119112367e+00
3.560000000000000000e+02 9.943024508722968502e-01 1.000588843524507832e+00
3.570000000000000000e+02 9.943243384852199496e-01 1.000501189932049950e+00
3.580000000000000000e+02 9.943417759436368186e-01 1.000434363510988689e+00
3.590000000000000000e+02 9.943621237397854973e-01 1.000378394678583804e+00
3.600000000000000000e+02 9.943834905230171106e-01 1.000321552389380253e+00
3.610000000000000000e+02 9.944061252645894911e-01 1.000262459050107910e+00
3.620000000000000000e+02 9.944311497345917905e-01 1.000217578662434326e+00
3.630000000000000000e+02 9.944539118309774217e-01 1.000122687872994964e+00
3.640000000000000000e+02 9.944923565645675811e-01 1.000047365506471220e+00
3.650000000000000000e+02 9.945309950310416980e-01 1.000005873908626164e+00
3.660000000000000000e+02 9.945641578138351147e-01 9.999280264891784453e-01
3.670000000000000000e+02 9.945762196966493329e-01 9.998523398822556363e-01
3.680000000000000000e+02 9.946349670314933444e-01 9.998086686893050690e-01
3.690000000000000000e+02 9.946981661399189045e-01 9.997511702638977038e-01
3.700000000000000000e+02 9.947105261671975729e-01 9.996640663838032292e-01
3.710000000000000000e+02 9.947674552984802077e-01 9.996003319460252667e-01
3.720000000000000000e+02 9.948184026889729248e-01 9.995323488715834870e-01
3.730000000000000000e+02 9.948601184478109705e-01 9.994613531012873642e-01
3.740000000000000000e+02 9.948989137802897176e-01 9.994093182047988355e-01
3.750000000000000000e+02 9.949695226192819542e-01 9.993428519452822734e-01
3.760000000000000000e+02 9.950429443342825309e-01 9.992617062855757570e-01
3.770000000000000000e+02 9.950871555528785217e-01 9.992003854619656567e-01
3.780000000000000000e+02 9.951389363147504774e-01 9.991320657334902267e-01
3.790000000000000000e+02 9.952007253260899411e-01 9.990739674653119629e-01
3.800000000000000000e+02 9.952863671778622301e-01 9.989830646649833223e-01
3.810000000000000000e+02 9.953399257198316530e-01 9.989042610661000854e-01
3.820000000000000000e+02 9.953874291937387930e-01 9.988659198345487544e-01
3.830000000000000000e+02 9.955020002545925673e-01 9.987662094132253587e-01
3.840000000000000000e+02 9.955540800487671094e-01 9.987053948466922959e-01
3.850000000000000000e+02 9.956130610102300604e-01 9.986617785726166208e-01
3.860000000000000000e+02 9.957164379231026041e-01 9.985666577106613317e-01
3.870000000000000000e+02 9.957763156389295434e-01 9.984933430967554147e-01
3.880000000000000000e+02 9.958469292064771050e-01 9.983838322636569007e-01
